,symbol,returns,sharpe,sortino,calmar,returns_ann,profitFactor
0,SPY,38.645,0.0006211158519799026,1855.0557255379404,6543.965677338737,276373.06511945964,1.8640599404731364
1,IVV,4.095,0.04583329078673356,1.58632423723899,6.20271283221764,186.98138021319065,1.2233487103095022
2,VOO,20.09,0.036656343507844316,10.210897057173238,41.257083339403195,1473.3263952704795,1.4490281238351228
3,VTI,37.01,0.040312462720902685,627.5586745551848,1882.389558469161,60743.33783173887,2.409243356560801
4,QQQ,88.965,0.008034056326013402,8228614.237477078,27549292.812234305,714076814.0538368,2.74020694166113
5,VEA,9.105,0.29622381775495327,10.377539345321225,30.91482773532001,798.8459618658447,1.4374175722821225
6,VUG,77.12,0.018904997906334587,482905.03362062416,1774069.459844704,39300531.49654398,3.1214435893484915
7,VTV,63.495000000000005,0.002148143073179896,6465731.231158785,27656833.069352917,682566681.3466716,3.2716360975112346
8,IEFA,13.715,0.03757364123129913,106.52087914482892,442.7237434389687,10798.032102476447,1.5394427659308378
9,AGG,-10.9,0.0,0.0,0.0,-94.54344996731264,0.4445946537222316
10,BND,11.865,0.0,0.0,0.0,-78.26723265271029,3.2088016978318685
11,IWF,10.045,0.058850068362864424,31.341920872699717,100.38255415150716,3190.913660699799,1.487184988244359
12,IJH,43.62,0.02343735027265186,2821.703657731058,8770.694229672985,199367.41708979715,3.165955215035382
13,IJR,60.38,0.029859332756655345,41420.61483105465,149831.72850568572,3219791.147652686,3.3521415096806266
14,VIG,3.85,0.041592043768143794,9.017702644674625,41.708000138414285,1000.7318618144038,1.340184121022435
15,IEMG,-4.455,0.0,0.0,0.0,-68.28675285627956,0.8832347004413171
16,VWO,-18.84,0.0,0.0,0.0,-99.4806987515224,0.26899256337620137
17,VGT,62.77,0.014749028968834961,65604.24148435156,192863.91217961107,4674343.119987108,3.1402037431412344
18,VXUS,-28.405,0.0,0.0,0.0,-99.97796850976923,0.2219226714314893
19,XLK,-8.95,0.0,0.0,0.0,-73.24148874475168,0.8635350214484635
20,GLD,-12.995000000000001,0.0,0.0,0.0,-97.00419096561895,0.7185979667791248
21,VO,57.51500000000001,0.032352508677776434,24298836.812739577,63235409.55801123,1593125403.395009,3.180629256324374
22,IWM,23.799999999999997,0.053663602979420626,133.0780573892321,464.3181035890624,13208.484733601377,1.7774989643087844
23,TLT,6.895,0.4830994164029919,215.0840397953123,524.2885993281443,12263.353133624476,1.228482304161797
24,ITOT,107.69500000000001,0.00019650480695008774,34185471932.802444,148749050169.85107,4239184371712.668,4.362190150937526
25,RSP,73.6,0.028533683821628405,315978.70886670967,1022418.4819799532,23697746.657070115,3.011158928593513
26,BNDX,-1.39,0.0,0.0,0.0,-29.72381753092823,0.0
27,SCHD,103.99000000000001,0.3860347422961293,19520904.70986249,18538693.58684158,317627656.5770914,11.068624052487733
28,IWD,21.855,0.4115979780347441,2339.811911044306,11219.66680091422,135819.70452038947,1.8658732122845407
29,VB,1.72,0.11359503731205768,0.9771317180677852,3.4873923672421876,86.35104388260572,1.149776744625991
30,VYM,31.3,0.6484686551226608,2758.0277943185492,4144.217143099967,95458.8902327096,2.2244926266345306
31,EFA,41.48,0.02426862426769782,363.512628639496,1117.5655596710615,31326.06550295378,2.563888988249423
32,IVW,-18.395,0.0,0.0,0.0,-99.94006754432202,0.5534610998389735
33,VCIT,13.725000000000001,1.7335623725633353,2196.1605961618943,2940.492850095986,10833.067031901372,6.209019972270726
34,QUAL,1.2,0.01927923845675566,0.46190280020300667,2.191484620144208,54.557009618490056,1.2089204926640316
35,SCHX,40.405,0.004439615267232259,1072.226552466422,3410.412633688315,112644.86753257738,2.41458804901446
36,SPLG,41.394999999999996,0.22617572635125402,6590.149109546888,7452.185559208496,134484.18727589335,2.4462035617569176
37,XLF,68.33,0.4497505984237743,1269571.9387638809,2796316.796328707,49971492.85550101,3.2495539169264727
38,XLV,21.41,0.19758906724159234,17.967835873889868,89.46363822779186,2336.8748982813763,1.6126990675411241
39,SCHF,29.630000000000003,0.019682962053641034,262.5991209766382,664.2578401132653,17813.474484275965,2.670067873559828
40,VEU,8.145,0.031596388299249746,13.516956685620992,59.175076559758395,1642.7506021349534,1.4596699844409424
41,VT,50.415,0.023909440106844718,7511.992301549766,33426.24473588112,639329.7677446145,2.987749382408762
42,MUB,3.325,1.0841887974154953,6.934812395970292,12.466196141106,229.98759140228674,1.6399105737511372
43,IXUS,-25.174999999999997,0.0,0.0,0.0,-99.99747241667717,0.1423894016189139
44,XLE,17.119999999999997,0.14280789398460442,163.32635742350064,671.4375640174261,16352.861871644416,1.5527220117145364
45,IWB,-24.995,0.0,0.0,0.0,-99.99724073849656,0.362177996626514
46,VV,68.015,0.0012330336577967944,22462880.532988016,92377358.14176428,2371301605.586288,3.2127274561735497
47,VNQ,45.39,0.028306597607434425,4176.513149911019,13179.8984322995,322653.5445795041,2.765734622512854
48,IWR,29.609999999999996,0.181639947391237,24410.1727594857,56473.49963120856,1292028.2974294515,2.4088468324825683
49,DIA,149.085,0.45378787346690336,inf,166359967886.20184,2991174768361.395,4.544609147391823
50,BIL,0.0,,,,0.0,
51,JEPI,-5.125,0.0,0.0,0.0,-73.440182877773,0.7748913728353582
52,VCSH,8.155,1.103410903229219,59.667312917060414,272.95081454881375,1648.6422210520573,2.408959769065835
53,IVE,7.37,0.06186478320368955,10.907227835874092,35.45597373494661,1240.3795353850687,1.3887176722898118
54,VTEB,0.0,,,,0.0,
55,BSV,-2.0549999999999997,0.0,0.0,0.0,-53.13454088875766,0.40916560002426916
