da,strategy_name,code,weight
2024-05-10,cot,SHY,0.0575
2024-05-13,cot,QQQ,1.0
2024-05-14,cot,QQQ,1.0
2024-05-15,cot,QQQ,1.0
2024-05-16,cot,QQQ,1.0
2024-05-17,cot,QQQ,1.0
2024-05-20,cot,QQQ,0.5
2024-05-20,cot,GLD,0.4425
2024-05-20,cot,SHY,0.0575
2024-05-21,cot,QQQ,0.5
2024-05-21,cot,GLD,0.4425
2024-05-21,cot,SHY,0.0575
2024-05-22,cot,QQQ,0.5
2024-05-22,cot,GLD,0.4425
2024-05-22,cot,SHY,0.0575
2024-05-23,cot,QQQ,0.5
2024-05-23,cot,GLD,0.4425
2024-05-23,cot,SHY,0.0575
2024-05-24,cot,QQQ,0.5
2024-05-24,cot,GLD,0.4425
2024-05-24,cot,SHY,0.0575
2024-05-28,cot,QQQ,1.0
2024-05-29,cot,QQQ,1.0
2024-05-30,cot,QQQ,1.0
2024-05-31,cot,QQQ,1.0
2024-06-03,cot,QQQ,1.0
2024-06-04,cot,QQQ,1.0
2024-06-05,cot,QQQ,1.0
2024-06-06,cot,QQQ,1.0
2024-06-07,cot,QQQ,1.0
2024-06-10,cot,QQQ,1.0
2024-06-11,cot,QQQ,1.0
2024-06-12,cot,QQQ,1.0
2024-06-13,cot,QQQ,1.0
2024-06-14,cot,QQQ,1.0
2024-06-17,cot,QQQ,0.5
2024-06-17,cot,GLD,0.4425
2024-06-17,cot,SHY,0.0575
2024-06-18,cot,QQQ,0.5
2024-06-18,cot,GLD,0.4425
2024-06-18,cot,SHY,0.0575
2024-06-20,cot,QQQ,0.5
2024-06-20,cot,GLD,0.4425
2024-06-20,cot,SHY,0.0575
2024-06-21,cot,QQQ,0.5
2024-06-21,cot,GLD,0.4425
2024-06-21,cot,SHY,0.0575
2024-06-24,cot,QQQ,1.0
2024-06-25,cot,QQQ,1.0
2024-06-26,cot,QQQ,1.0
2024-06-27,cot,QQQ,1.0
2024-06-28,cot,QQQ,1.0
2024-07-01,cot,QQQ,1.0
2024-07-02,cot,QQQ,1.0
2024-07-03,cot,QQQ,1.0
2024-07-05,cot,QQQ,1.0
2024-07-08,cot,QQQ,1.0
2024-07-09,cot,QQQ,1.0
2024-07-10,cot,QQQ,1.0
2024-07-11,cot,QQQ,1.0
2024-07-12,cot,QQQ,1.0
2024-07-15,cot,QQQ,0.5
2024-07-15,cot,GLD,0.4425
2024-07-15,cot,SHY,0.0575
2024-07-16,cot,QQQ,0.5
2024-07-16,cot,GLD,0.4425
2024-07-16,cot,SHY,0.0575
2024-07-17,cot,QQQ,0.5
2024-07-17,cot,GLD,0.4425
2024-07-17,cot,SHY,0.0575
2024-07-18,cot,QQQ,0.5
2024-07-18,cot,GLD,0.4425
2024-07-18,cot,SHY,0.0575
2024-07-19,cot,QQQ,0.5
2024-07-19,cot,GLD,0.4425
2024-07-19,cot,SHY,0.0575
2024-07-22,cot,QQQ,1.0
2024-07-23,cot,QQQ,1.0
2024-07-24,cot,QQQ,1.0
2024-07-25,cot,QQQ,1.0
2024-07-26,cot,QQQ,1.0
2024-07-29,cot,QQQ,1.0
2024-07-30,cot,QQQ,1.0
2024-07-31,cot,QQQ,1.0
2024-08-01,cot,QQQ,1.0
2024-08-02,cot,QQQ,1.0
2024-08-05,cot,QQQ,1.0
2024-08-06,cot,QQQ,1.0
2024-08-07,cot,QQQ,1.0
2024-08-08,cot,QQQ,1.0
2024-08-09,cot,QQQ,1.0
2024-08-12,cot,QQQ,1.0
2024-08-13,cot,QQQ,1.0
2024-08-14,cot,QQQ,1.0
2024-08-15,cot,QQQ,1.0
2024-08-16,cot,QQQ,1.0
2024-08-19,cot,QQQ,0.5
2024-08-19,cot,GLD,0.4425
2024-08-19,cot,SHY,0.0575
2024-08-20,cot,QQQ,0.5
2024-08-20,cot,GLD,0.4425
2024-08-20,cot,SHY,0.0575
2024-08-21,cot,QQQ,0.5
2024-08-21,cot,GLD,0.4425
2024-08-21,cot,SHY,0.0575
2024-08-22,cot,QQQ,0.5
2024-08-22,cot,GLD,0.4425
2024-08-22,cot,SHY,0.0575
2024-08-23,cot,QQQ,0.5
2024-08-23,cot,GLD,0.4425
2024-08-23,cot,SHY,0.0575
2024-08-26,cot,QQQ,1.0
2024-08-27,cot,QQQ,1.0
2024-08-28,cot,QQQ,1.0
2024-08-29,cot,QQQ,1.0
2024-08-30,cot,QQQ,1.0
2024-09-03,cot,QQQ,1.0
2024-09-04,cot,QQQ,1.0
2024-09-05,cot,QQQ,1.0
2024-09-06,cot,QQQ,1.0
2024-09-09,cot,QQQ,1.0
2024-09-10,cot,QQQ,1.0
2024-09-11,cot,QQQ,1.0
2024-09-12,cot,QQQ,1.0
2024-09-13,cot,QQQ,1.0
2024-09-16,cot,QQQ,0.5
2024-09-16,cot,GLD,0.4425
2024-09-16,cot,SHY,0.0575
2024-09-17,cot,QQQ,0.5
2024-09-17,cot,GLD,0.4425
2024-09-17,cot,SHY,0.0575
2024-09-18,cot,QQQ,0.5
2024-09-18,cot,GLD,0.4425
2024-09-18,cot,SHY,0.0575
2024-09-19,cot,QQQ,0.5
2024-09-19,cot,GLD,0.4425
2024-09-19,cot,SHY,0.0575
2024-09-20,cot,QQQ,0.5
2024-09-20,cot,GLD,0.4425
2024-09-20,cot,SHY,0.0575
2024-09-23,cot,QQQ,0.5
2024-09-23,cot,GLD,0.4425
2024-09-23,cot,SHY,0.0575
2024-09-24,cot,QQQ,0.5
2024-09-24,cot,GLD,0.4425
2024-09-24,cot,SHY,0.0575
2024-09-25,cot,QQQ,0.5
2024-09-25,cot,GLD,0.4425
2024-09-25,cot,SHY,0.0575
2024-09-26,cot,QQQ,0.5
2024-09-26,cot,GLD,0.4425
2024-09-26,cot,SHY,0.0575
2024-09-27,cot,QQQ,0.5
2024-09-27,cot,GLD,0.4425
2024-09-27,cot,SHY,0.0575
2024-09-30,cot,QQQ,1.0
2024-10-01,cot,QQQ,1.0
2024-10-02,cot,QQQ,1.0
2024-10-03,cot,QQQ,1.0
2024-10-04,cot,QQQ,1.0
2024-10-07,cot,QQQ,1.0
2024-10-08,cot,QQQ,1.0
2024-10-09,cot,QQQ,1.0
2024-10-10,cot,QQQ,1.0
2024-10-11,cot,QQQ,1.0
2024-10-14,cot,QQQ,0.5
2024-10-14,cot,GLD,0.4425
2024-10-14,cot,SHY,0.0575
2024-10-15,cot,QQQ,0.5
2024-10-15,cot,GLD,0.4425
2024-10-15,cot,SHY,0.0575
2024-10-16,cot,QQQ,0.5
2024-10-16,cot,GLD,0.4425
2024-10-16,cot,SHY,0.0575
2024-10-17,cot,QQQ,0.5
2024-10-17,cot,GLD,0.4425
2024-10-17,cot,SHY,0.0575
2024-10-18,cot,QQQ,0.5
2024-10-18,cot,GLD,0.4425
2024-10-18,cot,SHY,0.0575
2024-10-21,cot,QQQ,1.0
2024-10-22,cot,QQQ,1.0
2024-10-23,cot,QQQ,1.0
2024-10-24,cot,QQQ,1.0
2024-10-25,cot,QQQ,1.0
2024-10-28,cot,QQQ,1.0
2024-10-29,cot,QQQ,1.0
2024-10-30,cot,QQQ,1.0
2024-10-31,cot,QQQ,1.0
2024-11-01,cot,QQQ,1.0
2024-11-04,cot,QQQ,1.0
2024-11-05,cot,QQQ,1.0
2024-11-06,cot,QQQ,1.0
2024-11-07,cot,QQQ,1.0
2024-11-08,cot,QQQ,1.0
2024-11-11,cot,QQQ,1.0
2024-11-12,cot,QQQ,1.0
2024-11-13,cot,QQQ,1.0
2024-11-14,cot,QQQ,1.0
2024-11-15,cot,QQQ,1.0
2024-11-18,cot,QQQ,1.0
2024-11-19,cot,QQQ,1.0
2024-11-20,cot,QQQ,1.0
2024-11-21,cot,QQQ,1.0
2024-11-22,cot,QQQ,1.0
2024-11-25,cot,QQQ,1.0
2024-11-26,cot,QQQ,1.0
2024-11-27,cot,QQQ,1.0
2024-11-29,cot,QQQ,1.0
2024-12-02,cot,QQQ,1.0
