,symbol,returns,sharpe,sortino,calmar,returns_ann,profitFactor
592,1893,64.57965000000048,0.20641153895261294,906.5885135939465,2821.213301379041,94729.77243655795,2.946262918879663
593,1893,64.57965000000048,0.20641153895261294,906.5885135939465,2821.213301379041,94729.77243655795,2.946262918879663
594,9793,-18.05,0.0,0.0,0.0,-91.85826674506129,0.6787238847131196
595,8358,5.961,0.0003943466982443962,0.4536846513848491,1.5643535350741586,107.41502262302612,1.5147513666181303
596,8050,38.84,0.0004965128257522129,35.99869874737154,83.3397569978095,6147.180050903371,2.7310968617917464
597,3697,-65.23,0.0,0.0,0.0,-99.99939203291135,0.6274961836225795
598,6755,-44.7595,0.0,0.0,0.0,-99.94344828617815,1.0136134364030003
599,6995,-40.865,0.0,0.0,0.0,-99.86657353669878,0.6141427174122547
600,7148,136.724,6.75071638965189e-08,24717.426684342212,63587.31608313161,5193313.013834927,3.112147139062004
601,4665,-100.0,0.0,0.0,0.0,0.0,0.24359542757028574
602,9787,16.205,1.1094407925114564,16.203413315729858,33.61050267395542,563.4873839598786,3.0685483870967767
603,2432,139.862,0.060817940398418285,101785.42265918419,175316.51687196424,5671321.606707503,6.00953454314393
604,7616,-45.8965,0.0,0.0,0.0,-99.94612937841636,0.289391582512953
605,4045,-55.542,0.0,0.0,0.0,-99.9955095305577,0.5081236552964611
606,6588,34.863,0.061174310162109106,56.012978535269625,77.89231814796791,4231.611366130193,1.9413619158626598
607,8366,-63.025,0.0,0.0,0.0,-99.9995836192733,0.3772442284839896
608,1941,-16.125,0.0,0.0,0.0,-89.09137737287561,1.069034124997906
609,6871,-4.99,0.0,0.0,0.0,-47.532133124772,1.553058721041645
610,2270,-51.876,0.0,0.0,0.0,-99.99460071610183,0.4857800345819374
611,6315,-22.939999999999998,0.0,0.0,0.0,-96.24987746130763,1.3886858761755994
612,2154,-62.332,0.0,0.0,0.0,-99.99932264365043,0.23264486949011953
613,7458,28.8025,0.13357423880880054,18.69449355422633,57.781036342453746,2415.25228102039,1.8116394672247655
614,8956,-34.2,0.0,0.0,0.0,-99.4875561805111,0.0
615,9069,-38.995999999999995,0.0,0.0,0.0,-99.80252381149839,0.035492546918645666
616,5451,92.94,0.013806999391528102,4700.184736004206,10651.579201957511,394648.65121047286,8.31897883264083
617,8278,-15.092,0.0,0.0,0.0,-87.27222464062018,0.768489292622666
618,2001,-56.693000000000005,0.0,0.0,0.0,-99.99470196863881,0.33498828455207635
619,6454,73.765,0.040035930173420047,2096.2059041315156,6797.968915132598,247771.03895065925,4.055169312820417
620,8098,66.11,0.49256271867892115,1688.9218047570948,1955.038341619212,59739.34150196771,6.944105102981209
621,6055,-83.275,0.0,0.0,0.0,-99.99999996889359,0.16272726077190225
622,8698,-61.61,0.0,0.0,0.0,-99.9994230366686,0.8926148187200854
623,1417,66.325,0.02461294607165441,290.9370883460573,816.6257436466938,37558.915069223985,2.520647630449153
624,8524,-42.471,0.0,0.0,0.0,-99.90568647123828,0.5085413990127305
625,4634,139.649,2.4347850755941887e-06,683327.2581575708,2175851.6696548956,86440059.28038004,4.201681894779171
626,8133,10.545,1.9435740189247466e-05,1.1842850731129726,3.002035449929065,253.66551153832293,1.6694272706027153
627,8218,-5.71,0.0,0.0,0.0,-52.327600673292565,0.7965742530063745
628,7956,111.273,2.7019551791010483e-06,9528.620088512393,26560.29053624715,1238794.684720694,3.306088014610898
629,7630,-29.162,0.0,0.0,0.0,-98.70175915876675,0.0
630,7740,-68.42,0.0,0.0,0.0,-99.99991152047855,0.9910443865130648
631,2337,11.157,0.0171915790649707,2.181024705676218,5.203807044564311,279.1437455328294,1.9517953054361943
632,1833,-28.43,0.0,0.0,0.0,-98.5222164873944,0.5518881664293145
633,7846,-69.96,0.0,0.0,0.0,-99.99996897356175,0.018508992484844087
634,2602,83.95,0.19241584777326445,2569.2848808250446,6253.609171729746,216280.13195644884,21.918831168831176
635,8850,-11.867999999999999,0.0,0.0,0.0,-79.64441046654028,1.0681080166733867
636,8130,7.6579999999999995,0.38049171659480824,2.1796271412217014,4.245887907456306,153.38650116616273,1.522841671763423
637,8515,26.484,0.1681324783402064,21.95901019887035,54.82907317834948,1830.4050855588155,3.6329113924050613
638,8585,77.415,0.40886535777399113,1509.1069787582262,4389.198493801846,137076.02949596065,
639,4966,73.71,0.012766246469138032,798.8420812193832,2278.376581983323,105045.99512744325,2.791612397351302
640,6807,-5.393,0.0,0.0,0.0,-27.059137502464846,1.391071668769092
641,8987,-27.400000000000002,0.0,0.0,0.0,-98.23070023094887,0.24904509943167394
642,6707,-100.0,0.0,0.0,0.0,0.0,1.6626079649015808
643,7419,-26.295,0.0,0.0,0.0,-97.85976443467884,0.831824799541181
644,8194,-36.22,0.0,0.0,0.0,-99.65404079708607,0.0
645,1333,-30.8335,0.0,0.0,0.0,-98.24034497032619,0.4261300533961362
646,9682,34.855000000000004,0.12028656322526082,32.69373720984811,112.55182686442687,4228.374924447897,4.163908178748652
647,8966,2.3,0.21331290335911338,0.6086227934242717,1.1975053484428253,33.1781521564596,1.3990906122250775
648,2379,-2.068,0.0,0.0,0.0,-23.148869372957094,1.5246842940767082
649,7004,-48.806,0.0,0.0,0.0,-99.97831496098904,0.6542315558225542
650,8566,-34.415,0.0,0.0,0.0,-99.50825835662195,0.0
651,3765,-37.580000000000005,0.0,0.0,0.0,-99.51216700044866,0.6555162489446127
652,2791,228.84000000000003,0.011075470018671594,2977173.959508961,7365611.793163785,438990535.79760593,3.547450455775785
653,1979,-22.384999999999998,0.0,0.0,0.0,-95.8949794180462,0.6616635397123176
654,2659,-65.955,0.0,0.0,0.0,-99.99987298001261,0.1535456410609374
655,2815,-28.860000000000003,0.0,0.0,0.0,-98.63027101282066,1.0883343151910378
656,4547,-58.78,0.0,0.0,0.0,-99.99858628898518,0.37854588911309106
657,6622,-66.56,0.0,0.0,0.0,-99.99995099183893,0.0
658,9075,2.8899999999999997,0.003460050511272318,0.2344404754850101,0.8195314985162795,43.18644511432128,1.3483136314722548
659,2685,19.035,0.41067420689059664,14.211454622925645,30.53985459048029,798.464498268107,2.3286299513268434
660,6508,109.183,0.04546357384184953,10258.437159130799,15512.947044179251,1092930.996613605,2.687508899596823
661,8848,-73.36399999999999,0.0,0.0,0.0,-99.99999423353742,0.0
