Symbol,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
JPM,0.05708235079046304,0.05697112973772917,0.08569367380585874,0.07985175954473824,0.0526698006377935,0.09015095781928331,0.056094308584679814,0.06377395537031917,0.053521834454000244,0.12755900081241736,0.10187513640455192,0.06267393154254683
LLY,0.11445653856706525,0.13140409611863144,0.05736119533230767,0.07786393788360937,0.019638629326816287,0.047263665871783954,0.04585064658177168,0.15261921273831702,0.08985397270827362,0.04694456749109162,0.04617463294389428,0.073635779804467
BAC,0.03064908996292428,0.03480254910087669,0.1309204675280784,0.08077002528902158,0.05628936415803178,0.08544280479947086,0.0994296928226693,0.09249071582826417,0.05894842315502149,0.11893552168022463,0.1180379255015959,0.11232641518961112
TM,0.009167144832362927,0.1626094563323469,0.03418530191415488,0.03045597434274917,0.0651277719948819,0.12987902594223513,0.013323652119465287,0.05222936054798781,0.09314071167738007,0.047939351912948916,0.03954527538268637,0.05937931849350644
SAP,0.13962774684605905,0.09490993621046728,0.06341336441462368,0.11124808191547668,0.01911809145309608,0.06446578427107974,0.01669939183819792,0.07018589223559686,0.026996439269766397,0.07612068675691687,0.16462593202302478,0.0832120960989916
AMAT,0.13339767926086488,0.13227524376110042,0.037738934202399176,0.06783755041091934,0.06149486867434194,0.15807700411267125,0.09224359651113362,0.06085786529420948,0.04096734641415824,0.0660992543986129,0.08426739184806523,0.10819940495442562
GOOGL,0.09413189750407183,0.0476382185225985,0.06104769787774651,0.1391447876487357,0.06887261431868946,0.03899818268779327,0.02245254514801357,0.0731257933903604,0.03858697850229242,0.08289706694345575,0.06343022100770981,0.09600054359053685
ADBE,0.07953998479925768,0.018419537172887402,0.15017388806002463,0.08650119199067043,0.06451598711056565,0.14348807905001748,0.03306583589677503,0.08111348693774464,0.09082543774272865,0.059391215174402996,0.05931666966069059,0.07475854376299151
ASML,0.19215193287752713,0.08174682292301523,0.053281470972614785,0.08677318762942646,0.05021780678180464,0.11457171315871643,0.10953091194930462,0.11885317242266408,0.02606800755569857,0.06059304252145758,0.15756967741844535,0.1042602387736609
XOM,0.11683560241958817,0.0471729988715548,0.05721208169085447,0.027750445072574004,0.11040934231755851,0.09249195873172554,0.11034622370359573,0.0422167353187519,0.09000613139222795,0.18457540846593376,0.0361414317960665,0.025058196725217655
PEP,0.028458132792969514,0.03593180555409779,0.016810762685989807,0.017480059034719136,0.02973505299877319,0.023048991642283315,0.024951939417347135,0.020909150947856683,0.008790735003496216,0.07721047187703,0.025327527432025248,0.05953895856961217
HD,0.07984799304555981,0.11334943494406528,0.032082762702962786,0.08169682562143248,0.0276114285781301,0.07777381371893263,0.034677789862219435,0.017428138194777173,0.04848615606205166,0.09736181195585668,0.016056867764799414,0.06527561732768111
MCD,0.023536759344660145,0.029293479924978553,0.04742796711593981,0.042166831628446054,0.02926705370966544,0.033218665179383024,0.044734694744612086,0.011635124037085874,0.052903921613542834,0.1016328768582972,0.04485004122233568,0.0660760071487686
AVGO,0.09900126544797223,0.05401015547849834,0.03471349849829405,0.05012566352834014,0.127963112962203,0.22166404139981397,0.044383506874709766,0.05404032651485317,0.04720399044671926,0.04176473113327713,0.06546084659880086,0.10811302603721305
UNH,0.017720859429166916,0.028262801883937844,0.042705136741931354,0.042529300611738215,0.0267887655749214,0.0272669207001611,0.014652839379087639,0.03585361143453904,0.06195856410224455,0.0593837855056631,0.034590617447385355,0.0990134082405255
META,0.15361491844702113,0.3158664637020819,0.11373643840673912,0.13069670378879503,0.06361724954803563,0.12235206976015457,0.06325775035837834,0.06983397290099001,0.09246232327868105,0.17035095003385928,0.13550697518357405,0.03248573267517077
LIN,0.04852977739743119,0.09679915478151796,0.03689405049094734,0.04081286611336979,0.04456946749359362,0.08126875609016439,0.0193738670599129,0.043836592530414,0.015222227092929185,0.04061515041608839,0.0683054482556567,0.0635891823124409
BABA,0.16101547607124267,0.12246942671987317,0.09557000865054846,0.09944802516143493,0.05466987490671398,0.08749565471085355,0.2352094926240369,0.11022887321232161,0.04765625691296772,0.15962557759225815,0.3171771720300233,0.05948891925006748
WFC,0.06314810094560762,0.0666507933494911,0.1219304518478918,0.10490236390313505,0.021024526749377957,0.08839233263416164,0.05346626142393422,0.057577964355090695,0.049314225857178484,0.08877358769234057,0.09721169233151612,0.12201076327631538
MS,0.10466472331100618,0.060064104835926856,0.09496169625011601,0.061292870012609454,0.0880237881258172,0.06950545810848312,0.03229640938321429,0.07903156101249707,0.01728166261900083,0.10359520704403474,0.11789811692640739,0.13101528994527825
TSLA,0.3448621061183946,0.12965639705889512,0.18552276510485008,0.1460572352443189,0.1726502590883115,0.1623476490797572,0.17757781945665535,0.07419421918610265,0.05096918666221946,0.3511253477878947,0.1698571170181781,0.20766594708895675
PM,0.058577322812447395,0.030843751164085827,0.04763353300621247,0.020874162216931256,0.07775342964388238,0.06600217463902974,0.019259189487973758,0.033769332742784285,0.04781831255040849,0.07489949265948226,0.09266772928169975,0.05521299286610297
CRM,0.17621683385155767,0.09814582416033711,0.1329214641072869,0.11345133621001298,0.11636783858333956,0.039747633344907725,0.0626993998857609,0.12423080347818395,0.06007346120021113,0.07457189562060716,0.16607219093538347,0.11157048786475428
GE,0.12357955849956215,0.09079089174439683,0.09556428545237186,0.14172379268431912,0.023575589296143423,0.11084137512604159,0.10006497436914429,0.012098015052238315,0.07426302547308984,0.14917930661843282,0.11994445199736617,0.03767897552632275
JNJ,0.04938876316199002,0.041482226960897706,0.04935985332513732,0.060154707550881585,0.03919303262046948,0.041870423517706624,0.031086822562351322,0.04034714266218846,0.0402115476215326,0.056262530596956614,0.04556601690909195,0.05537268939920506
AZN,0.018133611044437583,0.04309483101941388,0.017474603454408325,0.048888587185683355,0.033159156617897007,0.033043195787386404,0.02686374531868089,0.04392549187167746,0.07979887772818862,0.07232641881986392,0.13841484092853978,0.03326824480600473
VZ,0.05375015220750176,0.040225179732806114,0.04970663001958491,0.04411574995006808,0.08200817319066965,0.035200237551840395,0.04625732269817507,0.06173141795994393,0.038443687775485375,0.06379948512157396,0.07245952258199205,0.02505922353519192
NVDA,0.26809759882507794,0.1475347637093431,0.03980254902542011,0.18753637582927932,0.16443287862525127,0.1907033552860547,0.11216004485138673,0.16318177485323085,0.061230341158312655,0.14909687732807295,0.06986052877525235,0.10385356938260704
HSBC,0.12270763477847768,0.03333403951756692,0.06724037249147706,0.0886580564911267,0.020928288295198376,0.07563614132407935,0.05557350140539539,0.047177893310810966,0.10806648123267402,0.11708186063796329,0.13558979196007026,0.039879737186339095
WMT,0.04119166634406895,0.05116330713215558,0.04092299205108702,0.02050978838068873,0.11138801695280917,0.05272126826921928,0.04178029478170933,0.017505552369385353,0.023165804421923532,0.038488104168190165,0.07178333827806789,0.053147432085397794
ACN,0.10994213319311792,0.0683476387644138,0.08491929595452906,0.08397526052757229,0.06570762996318329,0.048534321391366056,0.039721941238992024,0.06023181747020169,0.03325514980344476,0.08422268458229712,0.06261329183772377,0.13768954233157457
INTU,0.11381870856763208,0.09802401345866733,0.058851509323618954,0.08506222399293288,0.06351865716180705,0.08293958905302211,0.052250882358077594,0.06770278328773803,0.02985836089821072,0.09840191335704548,0.10081456310356206,0.07283586739573399
TMO,0.08968441911661426,0.06677711194612965,0.033818099472605875,0.03967531436300549,0.047640450343980005,0.04909070122992927,0.025195309247783428,0.06394436647144047,0.06446148308040117,0.11526243764605583,0.0605585507952437,0.046690962051409976
MU,0.16328611480321786,0.0643052964184626,0.21452909617472993,0.07882825827681468,0.05610150679758722,0.1805174013476823,0.12390523716247409,0.032978225889538915,0.047700591528721595,0.05976309777951137,0.07501676967063398,0.14299635401417013
DIS,0.16334473100709876,0.12177187584539483,0.08641235538239961,0.09758254919740647,0.05627633027399583,0.07056427080944792,0.07246545599131163,0.06022948142266593,0.06549537144716583,0.07306915723303432,0.14657708786297638,0.0906200153470231
DHR,0.08782744044397196,0.06287912383692143,0.041515520025074276,0.113952685014164,0.03680870360024169,0.04291732859295382,0.04349187386584414,0.0837609609863324,0.011587064622053745,0.07639127350530653,0.06594911390456858,0.034488836068089244
AXP,0.0590671040804845,0.05388759847269821,0.04839977680390286,0.06344901924760678,0.03628952507690501,0.11807500442660378,0.06927879259667165,0.026602478767361555,0.06099588460874567,0.06090145144143415,0.14820164297292895,0.08623802521946151
GOOG,0.0949661876270216,0.04966766119648714,0.058270748295311724,0.1457309889795078,0.06813038970703661,0.03836499823568431,0.017140060153985757,0.07157828168187697,0.039606178166837855,0.08554534286508161,0.06323984183323197,0.09382654082620763
HDB,0.11671102397402157,0.04942386523128987,0.03469789203015829,0.07865756179079339,0.06798590378953209,0.06509948422666517,0.09857407827182857,0.10109417431094915,0.011840753160589017,0.056598470695364424,0.11346034025374974,0.07953411762155271
CAT,0.03925252304961605,0.09973896883941134,0.11722673586150151,0.029784405042359515,0.04923612190286731,0.1591316623497015,0.08527899503869718,0.06571778600390657,0.042862368194991236,0.2479709156929038,0.08868499510928385,0.08443669473501068
AMGN,0.06573343290672241,0.06440582150243322,0.015694086968540254,0.014026624184042973,0.09294822085546126,0.03275612969810113,0.03201698558529016,0.08518783466205469,0.062407136621262106,0.13731215233327357,0.05531869967148233,0.11005215250206779
GS,0.06908859285156523,0.03379843271852339,0.07087236027732821,0.06282554240291993,0.06224700764725463,0.04816561949023553,0.07288168715694729,0.0902464832770846,0.05446245207797234,0.12049867523284413,0.12097982389402058,0.12013085917479858
