date,1D
2013-06-10 00:00:00+00:00,-0.10817567298979461
2013-06-11 00:00:00+00:00,0.03949946018064666
2013-06-12 00:00:00+00:00,0.1539842921003918
2013-06-13 00:00:00+00:00,0.018515006504693232
2013-06-14 00:00:00+00:00,-0.20321884015322755
2013-06-17 00:00:00+00:00,0.15398834028741024
2013-06-18 00:00:00+00:00,0.08246445907728127
2013-06-19 00:00:00+00:00,-0.23345274674917593
2013-06-20 00:00:00+00:00,0.19489665697202832
2013-06-21 00:00:00+00:00,0.09863307456882213
2013-06-24 00:00:00+00:00,0.14142711690163787
2013-06-25 00:00:00+00:00,0.11946385720692759
2013-06-26 00:00:00+00:00,-0.10811509235218392
2013-06-27 00:00:00+00:00,0.15560339137243373
2013-06-28 00:00:00+00:00,0.07035304720125382
2013-07-01 00:00:00+00:00,-0.030451752526571323
2013-07-02 00:00:00+00:00,0.10723972894992939
2013-07-03 00:00:00+00:00,0.28113962549077715
2013-07-04 00:00:00+00:00,0.0831087552198573
2013-07-05 00:00:00+00:00,-0.010681120452741806
2013-07-08 00:00:00+00:00,0.2016581567362341
2013-07-09 00:00:00+00:00,-0.5139309194779431
2013-07-10 00:00:00+00:00,-0.15275382558565903
2013-07-11 00:00:00+00:00,0.13089000534212542
2013-07-12 00:00:00+00:00,0.10174377064847394
2013-07-16 00:00:00+00:00,-0.2926599209875665
2013-07-17 00:00:00+00:00,0.2766724017782622
2013-07-18 00:00:00+00:00,0.07548290783661453
2013-07-19 00:00:00+00:00,-0.0936958103310898
2013-07-22 00:00:00+00:00,-0.4349261226776358
2013-07-23 00:00:00+00:00,0.04850122617857269
2013-07-24 00:00:00+00:00,-0.23749987988442642
2013-07-25 00:00:00+00:00,0.13879862969761428
2013-07-26 00:00:00+00:00,-0.12940908954073901
2013-07-29 00:00:00+00:00,0.12571542838017224
2013-07-30 00:00:00+00:00,-0.01968513755110467
2013-07-31 00:00:00+00:00,-0.21944758396632386
2013-08-01 00:00:00+00:00,0.11952032064132381
2013-08-02 00:00:00+00:00,-0.10079057141357028
2013-08-05 00:00:00+00:00,0.0025227387671920534
2013-08-06 00:00:00+00:00,-0.1921959826560282
2013-08-07 00:00:00+00:00,-0.37980247812699264
2013-08-08 00:00:00+00:00,-0.137806492484681
2013-08-09 00:00:00+00:00,-0.40694307818749037
2013-08-12 00:00:00+00:00,0.32528108711855336
2013-08-13 00:00:00+00:00,0.5206083000178098
2013-08-14 00:00:00+00:00,-0.10445171906878051
2013-08-15 00:00:00+00:00,-0.28122972908408994
2013-08-16 00:00:00+00:00,0.4231364760928371
2013-08-19 00:00:00+00:00,0.27131152457484764
2013-08-20 00:00:00+00:00,0.037488297869012706
2013-08-21 00:00:00+00:00,0.08044271709250352
2013-08-22 00:00:00+00:00,0.13015211910796173
2013-08-23 00:00:00+00:00,0.3569741842153399
