,symbol,returns,sharpe,sortino,calmar,returns_ann,profitFactor
0,VTEB,2.142139999999839,4.786089892886573,inf,174.67779960289474,102.03986221614407,4.678630118976687
2,CHTR,57.30481999999946,0.5871816065731721,32609650.292797487,58993538.25361336,337487850.6168947,7.093663603430771
3,EXPE,69.56991999999887,0.5920560010778102,26474235.153600868,98063941.87593135,946294724.0367551,2.945155971339482
4,MDB,91.2548999999984,0.9371759946443573,146540.7235896138,240065.3050515715,2066694.707287179,3.2184932103306862
