,symbol,returns,sharpe,sortino,calmar,returns_ann,profitFactor,sqn
52,SRE,15.942149999999966,1.9134706319694632,inf,95.61639795661968,113.98537068056709,,2.39567664229733
53,MNST,7.56737999999999,2.6206777186852506,inf,18.852651536135387,45.522032633099066,,158.6452830188683
54,CPRT,7.080299999999988,2.65071498524803,inf,,42.16481422690141,,14.96196272346901
55,D,9.766619999999996,3.1016173906060294,inf,21.46605000330545,61.48527482960691,,87.34664196189176
56,OXY,10.75877999999997,3.030198149110868,inf,,69.13385766044881,,73.21425674829442
57,KVUE,7.852650000000081,1.6722002373970581,47.74102427885594,18.627385871797607,47.51772949032278,19.160205511445902,0.8929808102345618
58,F,31.522440000000003,0.9886957067286881,10.101814374298826,16.027545031282727,309.25996808838124,2.8023650395401503,0.8601601618761869
59,KHC,13.149340000000228,1.7291454572746245,5.53494064312391,6.821150801208216,88.76640300544211,2.8717052581727933,1.0526534151207212
60,NDAQ,7.638299999999683,3.2639749262211977,inf,15.189103737576987,46.016132200466274,,79.27843568261015
61,GIS,10.278000000000116,3.5931538649003767,inf,17.440439135098295,65.39190363968095,,24.506801911398057
62,KR,10.377359999999971,3.0551710822271967,inf,28.43627515657927,66.15971045302314,,46.459975538865805
63,FAST,7.826039999999673,3.2456079959524122,inf,9.876600248457676,47.33064371065867,3.147278636112478,0.9615015359747858
64,DDOG,8.930159999999683,4.136310843796715,inf,5.520574899764835,55.25571122033004,,10.727746076485467
65,LVS,20.786929999999906,2.424219538025963,13.326648727945466,30.535188277948528,164.1294640889687,4.635822458504202,2.072500995733318
66,ED,7.210439999999988,3.864947305712487,inf,33.65681084504777,43.05563669455332,,532.0768226872368
67,IRM,10.659219999999724,1.6551199254363698,6.579014251400759,15.074415402618605,68.3534292016332,,4.336131513413077
68,EIX,6.484859999999724,3.357441685268384,inf,64.18836451370485,38.145768764342414,,168.9398855795739
69,HAL,9.797560000000056,0.9739659355041411,3.2389139922565837,5.374899438864733,61.71950400006823,1.9134610455520429,0.5654694871404787
70,TTWO,7.113229999999966,4.8718953413872645,inf,54.43978310116913,42.38980017211122,,64.78524083153906
71,HPE,22.50791999999997,2.1930995463094325,inf,45.10021088978121,184.06368211482754,,29.49150943396226
72,GPN,8.578439999999784,4.240292386791305,inf,,52.69478909051366,,37.969572372804876
73,ZS,6.132419999999896,4.977836367104305,inf,5.974382129214802,35.81036486534086,,32.09826567936779
74,RJF,6.333119999999995,3.945495773223783,inf,20.265870823488648,37.13634773177841,,78.94108905933857
75,SW,11.705320000000036,2.9623045024677883,inf,179.20747908354247,76.70017472106379,,75.89339213985318
76,DVN,13.189710000000035,2.8646742929537043,inf,37.14591696813902,89.11302558840086,,22.541130949178818
77,SMCI,16.18849000000002,3.10437961238656,inf,,113.02082498895408,,8.969898413299727
78,ES,5.363819999999774,2.774856849563872,inf,9.908082313100076,30.827542210808634,,377.2025316455715
79,STX,5.311260000000067,3.4557453037186185,inf,4.071741432758027,30.49225365456667,,63.928044821097046
80,CCL,22.49141000000009,1.84534763384822,inf,,183.86685639765227,,31.235900284696783
81,WRB,13.167900000000039,1.9943425039773204,inf,57.212132774703385,88.92569819905502,,2.0648338931383807
