,symbol,returns,sharpe,sortino,calmar,returns_ann,profitFactor
0,IVW,5.208719999999958,2.834285497219393,231.44030097400773,466.08396613523894,439.1588319101137,17.514381541010525
1,VCIT,2.146379999999917,3.652722720821604,141.42673816923747,54.05885382140819,102.3183385293195,18.947285886604433
2,XLV,2.3494200000000274,4.6553685950329875,inf,114.27050281674377,88.93901775233171,6.165935123102679
3,IWR,3.8087500000001455,2.8467176365161873,174.22876464590908,142.46975781836667,245.67849400528158,17.358804957908447
4,IUSG,8.731150000000024,2.2440793298309467,247.55930502871027,596.9582200189138,1508.0190916468243,9.530765680044457
5,VHT,5.066109999999622,4.97179337236782,1985.0618460471017,234.0075955186883,415.43019036264957,144.9245422684754
6,EFG,10.073669999999838,2.318326895175799,1361.8255851607566,1249.431678468119,2316.198154905584,35.936752926276164
7,FNDF,6.781669999999998,2.315276794222286,158.68482084125228,479.348996384176,782.2112792795599,9.270682575928223
8,AAPL,9.71788999999997,3.414010806153328,671.9071027019943,235.97067109084773,736.988894645883,44.171457401717
9,GOOGL,12.237579999999928,2.8164758773161,435.30372118158635,624.3449535671151,1308.0651122184386,20.705712067968307
10,GOOG,11.07525999999995,2.9469034785050825,261.2509972982726,532.7845241833371,1009.3070026128939,14.931968827685964
11,META,15.988140000000307,1.193287738145329,665.9271363114177,786.8975585184725,2889.899934705902,19.26780716595816
12,QCOM,6.037960000000181,2.292911893091047,125.47139762837676,84.98242959534318,249.3843389447143,16.252088746841046
13,PM,6.651840000000026,2.0552298231534145,759.0674575871002,193.28101593895815,747.3069848175671,41.88959042951663
14,SPGI,13.547100000000123,2.328428869479203,1684.7692230976338,3633.9978282897946,6673.943228397582,20.808953615938627
