,symbol,returns,sharpe,sortino,calmar,returns_ann,profitFactor,sqn
0,SPY,-0.5900399999998627,0.0,0.0,0.0,-6.024652565555632,0.0,
1,IVV,7.959140000000275,3.2909512338076654,inf,,123.47238877454427,,2.44996414148672
2,VOO,0.0,,,,0.0,,
3,VTI,1.2362400000002527,0.929032987457647,1.5845437009776082,3.095421449284078,13.770081856016759,2.257576306603757,0.37651444548002727
4,QQQ,0.0,,,,0.0,,
5,VEA,0.19583999999996743,0.22960166290358205,0.36272463005777406,0.8375997622643797,2.075555243305316,,
6,VUG,-1.5245799999998124,0.0,0.0,0.0,-14.897496033837488,0.5130049428184291,-0.33558734057957673
7,VTV,3.6069299999999056,1.6535977244711337,8.363321265027972,12.064538092855967,45.07161798974344,,
8,IEFA,10.60847999999963,3.218109684451634,inf,,363.39244795358496,,3.763578640582836
9,AGG,0.878850000000035,3.0180086214170765,inf,24.636201800738178,9.622900423366332,,
10,BND,0.0,,,,0.0,,
11,IWF,4.588639999999912,2.757003081763229,28.533678951099507,48.426914356654855,97.84587987653282,,1.179829478252817
12,IJH,-1.0259399999999876,0.0,0.0,0.0,-10.262379302715786,0.9238793120284424,-0.0930534427528786
13,VIG,1.2693099999999977,0.9810897110385851,2.2640568640549166,7.494172454490726,14.160913328281355,1.703984572190169,0.2514236930250408
14,IJR,6.461000000000072,2.233175567493163,inf,,92.97483707615848,,
15,IEMG,6.962280000000202,2.96584505658942,85.79043276567143,283.97179783720253,102.73178455303453,,1.5565607233105767
16,VWO,3.1132700000001785,1.851441555770649,10.256415474887797,33.94938861917744,37.975786109409725,3.8259385665531895,0.5818685087478569
17,VXUS,-2.1036799999999203,0.0,0.0,0.0,-20.00794578967251,0.34926024343664447,-0.6844179685992163
18,VGT,-6.116939999999959,0.0,0.0,0.0,-48.45744030280885,0.0,-1.0108873486628691
19,GLD,-1.2429400000000896,0.0,0.0,0.0,-12.306863997313455,0.0,
20,IWM,-2.4417100000000063,0.0,0.0,0.0,-22.861021459457852,0.0,
21,VO,0.2831399999999267,0.2045314612799288,0.47234007541684264,0.8832068191573221,4.393792465084401,1.1020431830599087,0.050157242829796424
22,XLK,-8.254010000000008,0.0,0.0,0.0,-59.52708739358048,0.3763436727937643,-0.7549670929770088
23,RSP,3.0634499999999534,1.1901618750274179,4.622316270474483,8.789941142034975,37.277417268073876,2.642921520476685,0.606632891447487
24,TLT,0.0,,,,0.0,,
25,SCHD,2.9926199999999956,1.3141508252074574,3.89429251675592,11.048876846619578,36.29003871101231,2.4693573411725653,0.40246431424443735
26,VB,2.213780000000057,0.7970523251452868,1.946106987816772,3.7921061089948944,25.8488404360643,1.5071318369882414,0.2055577318478427
27,ITOT,0.273600000000064,0.2955101531837541,0.4043089242154396,1.0263982392041722,4.242859791235931,1.2484105518283486,0.10334511830298113
28,BNDX,0.0,,,,0.0,,
29,IWD,0.0,,,,0.0,,
30,VYM,3.5459599999999774,1.5679731977914468,7.278555756941847,11.340496276603936,44.17772504662136,,
31,EFA,6.898989999999962,3.031191280029405,inf,,101.47576820449716,,2.787932546401844
32,VCIT,0.11933000000005996,0.8569747467012517,1.6008030639026845,5.298760122604795,1.2600910907647922,,
33,IVW,-1.4466100000000444,0.0,0.0,0.0,-14.18732122026859,0.6854375728450532,-0.2405797378788418
34,QUAL,-0.2893999999999069,0.0,0.0,0.0,-4.311946343542883,0.0,
35,SCHX,1.1284800000000685,1.0208027195327314,1.7452720694930468,3.4219982016891044,12.504925550068702,1.581547552153923,0.2967928509472946
36,SPLG,5.931200000000157,2.8006835803433856,14.10763055794981,46.697155890407295,83.12636145345084,,1.958708344864971
37,XLF,-2.877019999999844,0.0,0.0,0.0,-26.3994613968344,0.8430545490008184,-0.21933476030241777
38,XLV,3.077199999999939,1.7465138892091876,9.97626288799473,8.837590959497085,37.46984233891162,13.18382305248011,0.8546258442943698
39,SCHF,0.0,,,,0.0,,
40,VEU,0.2326800000000512,0.17164599906247832,0.33217003015172636,1.5611225898228152,3.5977727242030966,1.0938636236571126,0.038801566645581057
41,VT,6.136890000000057,2.883525843196935,inf,206.68278276126725,86.89460187269657,,5.456097827543336
42,MUB,0.0,,,,0.0,,
43,VNQ,8.52742999999998,3.454600955953086,66.8912674625522,30.483448049639534,136.1374923410221,,6.669171799735435
44,IXUS,9.72702999999962,3.387984103163312,51.574495929401806,118.98673214000148,310.30143442029345,3.381519816101315,1.4143618110890541
45,VV,-5.295880000000063,0.0,0.0,0.0,-56.28706748955838,0.0,-4.280718592098215
46,IWB,-0.46200999999998027,0.0,0.0,0.0,-6.800407433436096,0.812330130545753,-0.15362533233237405
47,IWR,-2.3128000000000317,0.0,0.0,0.0,-29.94360736982784,0.0,
48,VCSH,0.0,,,,0.0,,
49,XLE,0.13177999999999884,0.0799995098801586,0.1697502591867754,0.21585677697961864,1.3923836959689684,1.066997063835656,0.020569311257959612
50,JEPI,0.0,,,,0.0,,
51,IEF,-0.700420000000071,0.0,0.0,0.0,-7.114521702643439,0.0,
52,IVE,-1.1294799999999958,0.0,0.0,0.0,-15.865420557362665,0.0,
53,DIA,0.6201799999999348,0.4845804880012041,0.9337052754846261,1.0528157457305198,6.707131158695612,1.1363979616426,0.07666516219356466
54,BIL,0.0,,,,0.0,,
55,VTEB,0.0,0.0,0.0,0.0,0.0,,
56,MBB,0.3078300000000163,3.724432331066138,inf,,4.785362304435425,,
57,BSV,0.12513000000006289,1.3734314846508817,3.157754340055034,3.4885283511698932,1.321701937915809,1.992111959287883,0.3310054757558924
