,symbol,returns,sharpe,sortino,calmar,returns_ann,profitFactor,sqn
0,SPY,71.52766999999868,1.8103877503560883,11.562673783564957,26.67909273553585,244.2217611323827,1.9638967198903312,2.3653805009702475
1,IVV,65.04496999999986,2.4026232366607396,17.261843747854776,33.70273925481028,215.14256929173126,3.3215685362940137,3.1330380603466184
2,VIG,26.14690999999958,2.616417368423482,9.234256565991297,12.728893244379321,70.25471913410044,4.336984758377075,2.599545085983125
3,XLK,121.82771999999953,1.1905972575046608,15.287804380643982,25.592625042301897,520.4271254773362,2.0863125065069275,2.056519615495436
4,IEF,14.997000000000801,2.3880858202084543,5.503059488457383,9.442576386853247,37.72959779921741,2.284790594432755,2.43363720125798
5,SMH,327.9918200000003,0.6322592306299135,48.04958644366653,80.56912465604297,2696.1550857039856,2.1080856806922683,2.6213626027476282
6,JEPQ,70.07475999999909,1.8852803573584167,11.672127092344349,13.989099270034338,237.57864647011013,2.2799193485781784,2.1308237970882984
7,EFG,41.64466000000047,2.103575589254332,20.04255397742744,56.3197769646525,217.47517800128998,2.6062934030507483,2.1855596529369343
8,SOXX,436.93786999999907,0.8001747710103475,102.52517897950345,146.37604585637416,4600.9930480311905,2.441644052560795,2.721083097156938
9,LLY,183.77342000000016,0.8926929229054925,26.83404998078535,40.40945425468305,990.7293967558502,2.2007727532626853,2.00691976785945
10,NFLX,140.70848999999995,0.8101296497831868,13.237730553962345,19.98208192465253,648.1042738268649,1.8342781450260635,1.9630426876250888
11,CRM,137.92327000000003,1.076725437595493,18.02946565979477,27.64952721569026,628.4215110459706,2.0360566029618585,2.0135847345938647
12,LIN,44.821239999999875,2.0267139217656127,11.989751028347017,24.911603762212707,133.58884026573193,3.540246738841847,2.2182601514602838
13,WFC,181.69128000000097,1.0250953990259295,27.553833015219965,39.27945347308315,972.4819169452613,2.4366284024537634,2.282866844792007
14,TXN,114.90786000000028,1.3554899781122338,14.938414762393794,32.62569410672756,476.9787435162938,2.2831314609408104,2.26866147327796
15,UBER,388.7659000000005,0.8572161633658979,113.00632787407606,199.05241462350256,3690.247004818669,3.036169429533401,3.220331762304549
16,ETN,175.23715000000027,1.363659657848965,25.045420473916817,39.302873557483125,917.0185708111878,2.6297194174813545,2.2185491021676045
17,BSX,65.13380000000014,1.7445212340063427,14.470819460955033,21.579023495965824,215.53127699667644,2.6658135817399318,1.9673561063702059
18,ANET,212.11820000000193,0.6078638359247739,19.80439571062178,31.253893819650656,1256.563430659082,1.9895252799493246,2.0110259204566576
19,ADP,57.98274999999965,1.3085356693417167,9.165460598453706,19.14074570511691,185.0996584017316,3.0292416579046697,2.059822960740714
20,DE,94.01975999999937,1.4439293647459697,15.716514534098534,35.7941169297494,356.4875459848262,2.5163894362186006,1.9872264853226538
21,PANW,200.7643699999993,0.8922022741249087,22.383640754622984,29.929460885761223,1146.1581896897776,2.3009834409927956,2.5080293095699284
22,MU,1658.4804699999963,0.5798350511857147,1255.4093414887452,2967.0782522814843,71102.77686469379,3.3099479273184307,2.006298938843679
23,TT,123.80986000000036,1.7157213941951135,32.152669839940344,59.20377325653212,533.2008302895272,3.536145388660706,2.493838940884721
24,PNC,67.21243000000008,1.8123557393590588,13.601708348007566,17.71496531852407,224.70424759337732,3.2959441608230677,2.110965451763255
25,ECL,42.440800000000046,1.8546425662367034,8.591909281723414,13.892582889396556,124.88601728030244,3.6254774962085277,2.1483728875327626
26,APD,99.07211000000098,1.865415580892435,27.477488894567873,51.58075296499927,384.17870957843485,4.604031804354783,2.750683273892918
27,RSG,35.19639000000016,2.028439598468243,10.43038489235724,11.347154439360295,99.53961381369423,4.179759740976915,2.1722835215653404
28,SLB,245.49888000000118,1.0993516801075396,43.96866444425953,67.82243658474829,1612.1125527038778,2.4303534497699637,2.2918337332358254
29,ADSK,115.43434000000036,1.910251739660212,31.49505583463278,51.216936175811576,480.2220171214474,3.3616547857514973,2.3801481789575956
30,PSX,107.83987000000108,1.2163163825270815,13.435081169336529,16.711618959223408,434.42644305936335,1.8389673323786917,2.1033195873647044
31,DASH,374.1718299999987,1.1318571834500128,106.68716627204368,150.4439027672125,3435.960080315408,4.0736230687072075,3.9289577490411
32,MNST,132.8213899999993,1.4951131695381374,25.294458033622266,29.889322926272374,593.1321559493767,2.8257050062856126,2.116024316320088
33,AIG,99.0439799999989,1.6110155743996242,16.804690589985483,22.884019561117917,384.021986394841,2.8279193490242998,2.1375112953174527
34,COR,48.13106999999948,1.9584342886215198,10.003880148024312,18.865972423662786,145.99984816262372,3.5089888913410276,1.9583807318794062
35,TEL,62.27898000000097,1.8349355826009754,11.357853244661772,18.574486231815165,203.17385371741855,2.610890180580487,2.13539751973565
36,HSY,94.02196999999958,1.918644632951889,19.751888462864112,17.261946761565838,356.499458028953,2.5793034134451527,2.2622824584239094
37,DDOG,183.80672000000027,0.9537362649890138,21.17812598516746,25.60711350076121,991.0226415335302,2.2205830937173596,2.0115478297117617
38,CTSH,64.31941999999975,1.944304786018923,15.668025941460597,22.645570977606504,211.97776790632616,2.969250261823595,2.638461342664326
39,HIG,62.83145000000053,2.044254153993423,15.698942297392158,25.78653062688056,205.54358784499232,4.404205176430301,2.5308350352824442
40,DFS,136.83369000000062,1.58500313308732,32.64833219895492,57.45785712871859,620.8019883586417,5.004320271637376,2.5915042918478397
41,VMC,116.24626000000052,1.5852130422017072,27.180575532048753,38.38169045473376,485.2437767335576,2.8672425952971863,2.108743797318029
42,XYL,99.70963000000114,1.6120622472144774,17.9412496947639,17.960770126254115,387.73825053524257,3.0098217725923826,2.4263353860068873
