Symbol,RironHiritsu
3847,0.9838671090047394
3371,0.9836422745548534
6951,0.9829435621354866
2991,0.9828732175502742
6678,0.9826760498384866
7849,0.9824253061224489
7162,0.9821543859649122
6981,0.9820990490124359
9216,0.9807804908485859
3659,0.9807070880867776
1783,0.980250980392157
3004,0.9799929611650485
3431,0.9799457049180329
6338,0.9798190625
7371,0.9795393939393939
4752,0.9788486238532109
6943,0.9747565830115832
4837,0.9717986842105264
3955,0.9716166389351082
3426,0.9701506961506963
9927,0.9692186104218362
5817,0.9672301412872841
9558,0.9663502884615385
6840,0.9655773999999999
7426,0.9649739130434783
7827,0.963316813700052
9145,0.9617741923076921
7235,0.9564224299065422
8142,0.9529860740740741
7379,0.950100384985563
5983,0.9291503135313532
7350,0.857806553998351
7441,0.8248181619256016
6143,nan
7366,1.281887051792829
6358,1.0453785714285715
7505,1.0379478648820903
9446,1.0367575601374572
1518,1.0361920508166969
8151,1.0315977777777778
8150,1.030496095544327
5644,1.0279503979460847
8508,1.02357745302714
8931,1.023180682764363
7022,1.0218759124087593
7987,1.0211092307692309
6319,1.0202429149797572
6730,1.019026680896478
4356,1.016442504743833
5965,1.0160382103990326
5449,1.0155177620858231
3945,1.0154522907488988
5388,1.0153828351012537
6272,1.0139952023988006
9220,1.0134041860465115
7637,1.0129351541850222
1879,1.012326384364821
8185,1.0122733914940023
9385,1.0115800664451828
4040,1.0101666666666669
7921,1.0094205918119172
3172,1.009167209631728
5698,1.0084128129602357
4406,1.0083991379310344
7608,1.0083689361702126
7487,1.0076682728410513
6455,1.0072372881355933
9259,1.007021688613478
2117,1.0056870236372408
3988,1.005631525423729
8041,1.0052820766378243
2152,1.005190243902439
4635,1.004683403508772
3320,1.0042351746547522
7613,1.00418877216021
4578,1.0041159420289856
7299,1.0033294424673784
4674,1.0028389830508473
7297,1.0026319365798413
5368,1.0025970099667774
3443,1.001624520766773
6513,1.0006271428571427
5821,1.00047371024735
1948,1.0000414314928425
1832,0.9999983679525222
9357,0.9998452860596293
7634,0.9996122619047619
9782,0.9980612612612613
5527,0.9955528873642082
4495,0.9944554455445546
7488,0.9938591715976333
6570,0.9937642585551332
6971,0.9920958481613286
4380,0.9899956172388605
4074,0.9899032220269478
6915,0.9895189374774124
8031,0.9894257862759113
2708,0.9878199508599509
7826,0.9873966311713456
4026,0.9855688888888889
5074,0.984500380228137
3895,0.9836119047619046
6276,0.9824078488372092
6562,0.9772251351351352
6857,0.9709764410428127
7265,0.9667
2483,0.9650265625000001
9475,0.9635135951661633
7191,0.9557838983050847
4107,0.9431483082271147
5900,0.9142087100330761
2982,0.5436182509505705
4376,0.0
6192,0.0
4519,0.0
8518,-0.0
7338,0.0
2449,0.0
3989,0.0
4366,nan
8622,1.0701052631578947
3136,1.0699005217391304
8737,1.0599608294930876
7732,1.0589750227341619
9104,1.0552851581508516
3494,1.0524203196347033
7467,1.0507873577749682
7949,1.0503223661779748
7715,1.049087649095806
1884,1.0485158062799362
9857,1.048491680085883
3284,1.047320220588235
7539,1.0458747252747251
7525,1.045450501002004
8707,1.044826502575844
8020,1.0446359767891684
9505,1.0436870967741934
1840,1.0435714285714286
7268,1.0424069078947367
7287,1.0411104541559553
5482,1.039728388746803
8890,1.0396436363636363
8037,1.0389776712328767
9115,1.0388630410654829
7927,1.0387573170731708
2216,1.0385532786885248
9101,1.0383189912506434
4633,1.038101086956522
8630,1.0380869889631588
9160,1.0376842105263158
4078,1.0357525374577092
1945,1.0354395348837206
6460,1.035053280173976
6379,1.0343950481430537
5036,1.0334950166112957
7685,1.0334208
7277,1.0330409411764705
7201,1.0326381947599577
5602,1.0324200145032634
5461,1.0323272336359293
6745,1.0319412237330037
8053,1.0318878351206433
7326,1.031741507870754
4956,1.0315363157894737
1909,1.031364418938307
6363,1.0309753943217665
6292,1.030701238938053
2812,1.0302364188163884
3861,1.030096025437202
1384,1.0300131004366813
7537,1.029910278745645
5988,1.0295988636363638
4208,1.0294873686297838
8002,1.029134819897084
5986,1.0289855799373042
4047,1.0288466819221966
4595,1.028676275768841
6837,1.0286016746411482
9274,1.028571137026239
1813,1.0285496761335327
6249,1.0284969267139479
3802,1.0284476370510398
4243,1.028403409090909
6059,1.0282380952380952
6237,1.0277332212885153
8103,1.0271799392097265
8137,1.0264390879478829
3401,1.0263289745354438
6810,1.026271607890018
3490,1.025767094408799
7888,1.0254823943661973
9896,1.0251948347107438
8076,1.0251592188919163
6330,1.0249370802919708
1929,1.0248197802197803
2332,1.0246604115226337
7217,1.0245400767018216
2359,1.0244677137870857
3612,1.02444
1963,1.0243709545563837
6718,1.0242435769102436
2475,1.024188638589618
2585,1.0239348148148149
2374,1.0238185714285715
7872,1.02375910543131
7643,1.023483606557377
8005,1.023331419939577
5970,1.0231331868131868
2918,1.0231314225053076
6742,1.0230636550308008
4611,1.0230391752577321
5659,1.0229481132075473
1968,1.0229348894348895
8061,1.0228970917225952
6617,1.0227980485483104
8101,1.0226338582677166
9029,1.022610939112487
4524,1.0225951342281878
4662,1.0224592857142856
6778,1.0224457342657343
3442,1.022444
9740,1.0224148480000002
6317,1.0223966735966734
9904,1.0223701754385963
4932,1.0222795382165604
9068,1.0222214002642007
9827,1.0222097777777777
6480,1.0221638989169677
9852,1.021758463385354
2060,1.0214886934673366
3933,1.0214075362318842
6539,1.021308742194469
3105,1.0211625000000002
2997,1.0209652849740933
2722,1.0209623036649214
1871,1.0208594011976049
7870,1.0207787671232875
3708,1.020578596491228
6277,1.020510048780488
7804,1.0205036432160806
3289,1.0203584330794342
4318,1.0202105563480743
6167,1.0201575471698112
4554,1.0200998284734135
8881,1.0200774074074075
3489,1.0199934426229507
4743,1.019982320942883
2737,1.019723181818182
7952,1.0195779831932772
9514,1.0195129740518962
4172,1.0194051282051282
9232,1.019246271285966
4212,1.0192200838574426
2053,1.0191126142595979
8835,1.0189866666666667
6879,1.018904794520548
6472,1.0188970846505092
3440,1.0187792147806005
8708,1.0186601391650099
8157,1.0184942980561555
3104,1.0182191933240612
2418,1.018186590909091
6136,1.0178253688989782
9275,1.0175948275862068
4043,1.0174651914893618
4331,1.0173232931726908
7229,1.0173111940298507
5471,1.0172693964808421
1952,1.0172335966735966
7906,1.0170963704630789
5699,1.0169393258426966
5933,1.0168214352283316
3841,1.016720861900098
6042,1.016101496062992
4224,1.0154039946737683
6863,1.015329156626506
7013,1.0151586602870815
7504,1.0149793408755534
6196,1.0147740089418777
4687,1.01474804964539
3176,1.0145200148257967
9621,1.0144153503893214
3524,1.0140416337285905
5757,1.0139915
9365,1.013950439882698
8844,1.013792
6901,1.0137407142857144
5352,1.0136804984423677
6789,1.0136440588235294
6958,1.0136322388059702
6326,1.0133943738656987
7966,1.0131575757575757
5940,1.0130064935064935
7726,1.0128856164383562
4641,1.0128531755424064
8032,1.012814657113613
5976,1.0128134865134866
7417,1.0126012527964205
9479,1.0125184357541899
6752,1.012302390670554
5284,1.012251312335958
4215,1.012185888501742
3420,1.0120264638783272
1976,1.0120077151335312
7841,1.0119266932270916
6222,1.0118089435438793
3636,1.0117159504132232
4012,1.0117050105857446
6089,1.0116974169741697
1888,1.0116413953488372
4401,1.0115494230393116
6309,1.0115249346405228
3670,1.0114068196721313
2491,1.0113494505494505
6349,1.0113352219074598
5951,1.0112204884667573
6203,1.0112078104993598
3912,1.0112033415841586
5121,1.0110778723404255
6772,1.0110413333333332
6144,1.0108871201157743
7480,1.010876839237057
9471,1.0108544014084506
3036,1.0108382570162482
3784,1.0107011636927852
8864,1.010666371681416
6748,1.010609561752988
4398,1.0104811244979919
1776,1.0104799999999998
3946,1.0103813773431132
2932,1.0103727146171695
4334,1.0100727272727272
2168,1.0099485312117502
2389,1.009854518072289
9976,1.0098178484107578
6771,1.0097654676258994
5464,1.0097258154235145
7840,1.009458202802968
4005,1.009426044226044
7628,1.0094057038834952
4189,1.0091966884531591
9413,1.0091007075471699
3421,1.0090735446313066
1663,1.0090236058059587
4298,1.0089205445544556
4228,1.0087386609071274
2462,1.0086937949052905
6282,1.0086714143426294
3422,1.0085888135593222
2540,1.0084767479674797
1946,1.008463093270366
5805,1.0083984969469235
1967,1.008362839248434
6351,1.0083551140065146
9717,1.0083260726072607
2120,1.0082153846153847
8040,1.008071186440678
8173,1.008045918367347
6630,1.0079954500494561
1942,1.007714887436456
9450,1.0076626787057938
5463,1.0076281989247313
7370,1.0075594024604568
7513,1.0075258620689655
1762,1.0074622655663914
2169,1.0073539428571427
7236,1.0073513333333333
4317,1.0073369230769231
5909,1.0073312169312167
4262,1.0073031784841078
6822,1.0071802163833077
6648,1.0071459967759269
6635,1.0070961608775137
3080,1.0070744444444444
7064,1.0070044195804198
7088,1.0069984790874524
7807,1.0069899692937563
2754,1.0069186602870814
6566,1.006827560050569
9312,1.0064352226720648
6556,1.006435101404056
2664,1.006411540008042
6538,1.0063354430379747
3712,1.006241698178068
3294,1.0061606237816763
7270,1.0061434273916037
5380,1.0060595209580838
2329,1.0058479931682323
7808,1.0057530578512397
7606,1.005748851454824
4719,1.005699647390691
1885,1.005669241011984
3891,1.0056488877654197
8230,1.005580523255814
5011,1.0055398398398399
3666,1.0055299864314788
6393,1.0054855954465851
6938,1.0054699115044248
7510,1.0054044882320743
2875,1.005333947144075
5302,1.0053266300768386
9353,1.0052611940298508
6907,1.0050119191919191
7438,1.0049755725190839
3604,1.004955617352614
6516,1.0049005263157895
3562,1.0048517509727626
7984,1.0048086021505376
6151,1.004760386965377
6361,1.004703652446854
4109,1.0046612560386474
7739,1.0046413537810683
5078,1.00464
9733,1.00461796875
3433,1.0045866372980912
6060,1.0045695866141733
2326,1.0045414054054054
6381,1.0043202341137123
4990,1.004309090909091
1717,1.0042408219178083
6229,1.0042115384615384
4827,1.004156129032258
6768,1.0038998211091232
6405,1.0038313035204567
9380,1.0036982698961938
4770,1.003368275862069
4481,1.0033420649651972
8945,1.0031666666666665
2464,1.0029050505050505
1712,1.0027052810902894
7751,1.0026853625170997
6356,1.002678516624041
3983,1.002540976744186
7567,1.0025174825174825
6941,1.0025156794425087
4020,1.002429268292683
9035,1.0024185614849188
3984,1.002364835164835
6776,1.0022928746928748
5161,1.0022259109311742
1723,1.0021636994219654
7999,1.0021368677042801
2170,1.0021142857142857
4308,1.0020237623762376
9034,1.0019532066508314
2899,1.0018611036339167
3059,1.0018247258225323
3924,1.0017679668049793
2908,1.001673029045643
5333,1.0016498486377399
9986,1.00159684915321
9765,1.0013378803777546
4828,1.0012906544901066
6291,1.0012791411042945
7847,1.0011910224438902
2186,1.0011415112855742
1795,1.001079739130435
2294,1.0010294473578056
5991,1.0004693181818183
4507,1.0003861800777745
3184,1.0003720593557726
7531,1.0003638371290546
4728,1.0003347354138399
7677,1.0003190476190476
4792,1.0002564356435644
7681,1.0002386009423705
6728,1.0002329564411492
1764,1.0002076800000002
4642,1.0001978193146417
6099,1.0001752136752138
8118,1.0001273684210525
4238,1.0001181494661922
3953,1.0001064846416383
7887,1.0000834020618556
8123,1.0000708446866486
7183,1.0000193103448276
7192,1.0000097173144875
7624,0.9999226027397262
3032,0.9999054862842892
8006,0.9998984514003295
9028,0.9998960363872645
6346,0.9998893023255815
2058,0.9998127659574467
8138,0.9998043243243243
2385,0.9997122807017544
9928,0.9996666059502125
9367,0.9996213406292749
9980,0.9995654205607477
6190,0.9994578096947935
4725,0.9992450368689734
9692,0.9990505948653725
2179,0.999030337078652
7980,0.998812960609911
4341,0.9986429234338748
4975,0.998265273311897
6989,0.9982624472573841
2669,0.9982573743922205
9355,0.9979566003616636
7811,0.9977821471652591
2461,0.99761608040201
8059,0.997435230934479
8174,0.9974090252707581
7689,0.9973001615508883
3901,0.9972341275167785
6881,0.9971541666666667
5287,0.9969964110929852
4463,0.9969574750830565
1850,0.9967513432835821
8127,0.9967201238390093
2436,0.9966957746478875
6071,0.9966711811023623
9742,0.9966470802919707
6877,0.9966077720207253
6448,0.9965777039651235
7625,0.9965631768953068
4767,0.9965164556962024
2479,0.9964138461538462
9760,0.9964006896551723
6045,0.9959758551307847
5982,0.9957813070639117
3341,0.9957776422764228
9081,0.9956088958990535
6918,0.9954590809628008
1899,0.9951567801857585
7509,0.9950305131761442
6817,0.9949791748526523
9405,0.9947206751054852
9902,0.9946134082697712
9744,0.9945923076923077
5906,0.9943591623036651
4931,0.9941670157068064
7427,0.9941524355300858
4623,0.9940381246490735
2173,0.993956990881459
4732,0.9939306774519718
6701,0.9938676431424767
9060,0.9938134087694483
3150,0.9936423493714781
7461,0.9936091872791522
7521,0.9934786565547129
7983,0.993373138444567
4482,0.993366612111293
4531,0.9933053333333334
6517,0.9932299342105263
1716,0.9929778726708075
4333,0.9929735524256651
4839,0.9927669894366196
4832,0.9925890625
4361,0.9925801603206413
7079,0.992536091081594
6962,0.9923527272727272
6518,0.9922697898423818
6676,0.9921216372391654
2984,0.9919150655021833
9319,0.9918512658227848
1982,0.991730166880616
4362,0.9916913932844463
3482,0.9916823814655172
6961,0.9916596752626553
8876,0.9914816187828236
9322,0.9914492647058823
1429,0.9914107485604606
4726,0.9912812583074879
6858,0.9912612068965517
7292,0.9911180597014926
7372,0.9909393511988716
4491,0.9909308260577568
9691,0.9905119798234552
4433,0.9904797760671799
7938,0.9903014634146342
6235,0.9901864056552474
5386,0.9901482233502537
9242,0.989806978119456
9889,0.9897099719101123
6957,0.9897054485049834
3948,0.9895645790554414
6164,0.9891145774647886
1799,0.9889576449912126
7483,0.9886940807174887
4234,0.9886346863468634
3695,0.9872304434811604
3236,0.9865532894736844
2726,0.9863151702786377
7605,0.986280760095012
7727,0.9859849884526559
2195,0.9856005141388176
3238,0.9855805555555557
3968,0.9851290258449305
2806,0.9846717355371901
6668,0.9843163351416516
6149,0.98426916
7989,0.9841167609618104
9265,0.9826024551463644
6484,0.9825217582417582
3878,0.9822624633431085
8085,0.9821296953335904
6549,0.9807585034013607
6864,0.9800099084096586
6779,0.9791419354838709
6254,0.9788894581280789
2588,0.9778511312217195
