,Symbol,DivdendToPrice
0,OXLCP,0.0
1,RILYM,0.0
2,XOMAP,0.13299177631578948
3,CSSEN,0.0
4,CCNEP,0.0
5,SCCC,0.0
6,PTRS,0.0
7,LANDO,0.0
