Symbol,DividendGainPerDay
4994,4.284984821747988e-05
5957,4.2848074390738985e-05
8029,4.2814100365355526e-05
DEO,4.274568670533358e-05
6977,4.267795370987511e-05
6638,4.266629095519491e-05
CRD.A,4.266113491731864e-05
8132,4.264299486199001e-05
7212,4.261738095067728e-05
4687,4.261602797673761e-05
5802,4.257764864271151e-05
1743,4.2558926969754104e-05
9709,4.2452712750354064e-05
CF,4.2451002502322084e-05
CVLY,4.235016255962281e-05
8072,4.232899069195105e-05
DTE,4.2307916322227744e-05
MCD,4.2297534911280314e-05
6309,4.229249142505341e-05
8077,4.226886927446636e-05
6298,4.2251299111558356e-05
2681,4.223554526181894e-05
3288,4.222850756635021e-05
5310,4.221740435120057e-05
CL,4.216737707213137e-05
7240,4.2099108557903374e-05
3289,4.209132449522474e-05
NVT,4.2076400341468786e-05
FLEE,4.207016954226726e-05
7148,4.206735408221955e-05
1768,4.206515618788326e-05
IDOG,4.205074005147472e-05
8117,4.199273834759862e-05
9702,4.196222121829965e-05
FR,4.1928796634679524e-05
REPX,4.192109282451241e-05
9990,4.1904822298234005e-05
SNA,4.188921229027656e-05
8174,4.1872408009164196e-05
INVH,4.1830560967968886e-05
MGY,4.182259859248678e-05
5929,4.181583551651694e-05
TS,4.177147063227824e-05
6460,4.176999924707022e-05
7899,4.174669400085222e-05
4674,4.166046834931321e-05
7298,4.1611945600669224e-05
7551,4.157262992398207e-05
9948,4.156757728680829e-05
6144,4.154796542075051e-05
RLI,4.152799105181019e-05
9959,4.152727647571781e-05
HII,4.1510172160434916e-05
7927,4.1488470615682166e-05
4547,4.146775899365361e-05
9682,4.145139686555823e-05
9896,4.1365221017075506e-05
SJW,4.130408659331927e-05
4365,4.128289062978888e-05
6912,4.1277527555030956e-05
9364,4.1258844872121994e-05
3131,4.124985516050029e-05
BF.A,4.123766803956789e-05
7081,4.123505768022642e-05
KR,4.1186845420187255e-05
3377,4.113687219005507e-05
7643,4.10687907945116e-05
6089,4.105694680243879e-05
3583,4.102230025958368e-05
6866,4.09884038720649e-05
TECTP,4.097695626450226e-05
NEN,4.097420396389286e-05
UBS,4.0939760686693054e-05
6405,4.093091367248601e-05
2780,4.0925535366112904e-05
NXRT,4.09230196515291e-05
8158,4.08937243700949e-05
1905,4.08384806087159e-05
1662,4.083402183823704e-05
6432,4.078483111746453e-05
4673,4.0741592155817214e-05
3089,4.0731540374415455e-05
4362,4.069233242887338e-05
4838,4.065668552873439e-05
1795,4.058957024633083e-05
DBJP,4.056082244422542e-05
8154,4.0495598950557396e-05
3347,4.045617721225582e-05
5233,4.043836004068385e-05
6360,4.039725014655838e-05
6973,4.0341308357646246e-05
5011,4.033917922302531e-05
7715,4.02597489375391e-05
HSY,4.022225540077376e-05
MLPA,4.022101344673792e-05
3184,4.0205689164697124e-05
4636,4.020562340365443e-05
5852,4.016803124624037e-05
HPE,4.0127222355009714e-05
6957,4.0114457115947277e-05
6932,4.009668357219817e-05
6988,4.004511981423511e-05
7122,4.0039752286460835e-05
6381,3.995786112518996e-05
ELS,3.995328418755309e-05
5816,3.994549818852821e-05
EMR,3.993710821787716e-05
2730,3.990932859130706e-05
8101,3.988073120879411e-05
3076,3.986263784270375e-05
6086,3.983926706412709e-05
5817,3.980515405361462e-05
4625,3.9794068447401256e-05
9074,3.978673868185059e-05
RGA,3.975437244196409e-05
1301,3.974700533016119e-05
6772,3.974020695607443e-05
6882,3.966997027488317e-05
7887,3.9547315089083696e-05
8097,3.9506865498028516e-05
5905,3.950052999901755e-05
WMK,3.947776736133753e-05
6294,3.9458608403495045e-05
DIVO,3.945022370972234e-05
4848,3.940529386369335e-05
APD,3.938939022462748e-05
6518,3.938269261852056e-05
6632,3.935988603520117e-05
7981,3.928120343829462e-05
2982,3.924123625410931e-05
2806,3.920215981009941e-05
MFG,3.9166445426925756e-05
5464,3.9165491472461275e-05
DWMF,3.9122467599514985e-05
SMFG,3.9094219113834846e-05
DXGE,3.908107538577555e-05
IX,3.906703099199126e-05
IGIC,3.900547204642844e-05
6428,3.9000303181240556e-05
8877,3.898855870122114e-05
USAI,3.898425633481412e-05
7841,3.8939825298091526e-05
6458,3.891617032734871e-05
MTG,3.8863059731905596e-05
6069,3.8834919201172204e-05
9037,3.877724062754769e-05
5984,3.87227660605225e-05
6137,3.871994147220185e-05
6364,3.87121703783807e-05
FLSW,3.8648776467557724e-05
4956,3.860754421318268e-05
1926,3.858811768883726e-05
4748,3.857762531072751e-05
9759,3.852967001880044e-05
4616,3.852400983707909e-05
TRNO,3.8521210947089365e-05
3988,3.8413791046401614e-05
7516,3.8339499695463786e-05
5901,3.828723078585378e-05
NEE,3.826031296408084e-05
2750,3.825913337917475e-05
4318,3.824302704591267e-05
3766,3.8224956220668184e-05
6230,3.8200887659792865e-05
4023,3.8198250645715326e-05
4783,3.810675691756216e-05
2301,3.80294174561868e-05
1884,3.8028686942249295e-05
AMLP,3.8004427588689205e-05
7422,3.7995205578941855e-05
HUBB,3.798315052286412e-05
8022,3.796088346189423e-05
PAG,3.794855685920144e-05
ITW,3.7926426009421596e-05
ARCC,3.789060706484539e-05
TAC,3.7850309392349887e-05
7609,3.781464405574496e-05
EUFN,3.7807069675654676e-05
9757,3.7784645756137144e-05
ASR,3.766463866085569e-05
GATX,3.759822234039324e-05
7219,3.747575497370587e-05
8596,3.7473882128080175e-05
8056,3.746059048675578e-05
STLA,3.74545770333896e-05
7911,3.737600421673076e-05
6028,3.730773617558235e-05
AEE,3.7258445277304064e-05
5423,3.724814404974021e-05
2185,3.7246642503233385e-05
3467,3.7238183778955824e-05
6918,3.7193544149419e-05
STNG,3.712534793364554e-05
PPSI,3.68980816035512e-05
FERG,3.6893966893463624e-05
HPQ,3.687744548810251e-05
7727,3.6851533783091014e-05
7898,3.676811863055862e-05
NVO,3.6765207492888585e-05
5071,3.6748379922191303e-05
7827,3.6747351773344224e-05
7455,3.672520680676508e-05
7435,3.672183667252787e-05
PGR,3.671032813033512e-05
III,3.6668827509677394e-05
VMC,3.66320633889168e-05
3157,3.66217997766118e-05
WEYS,3.656694810511739e-05
EWL,3.650845661454332e-05
RHI,3.643486577261976e-05
5821,3.642650119062466e-05
1663,3.6414073043278905e-05
6316,3.628846218557218e-05
6848,3.627860468753349e-05
3153,3.6274307108858714e-05
1885,3.616533132619808e-05
XLE,3.615217458852497e-05
5191,3.6121758233320466e-05
1879,3.609263248960172e-05
6905,3.6087846008121504e-05
DLN,3.602001424647354e-05
DTD,3.600733489361134e-05
PNNT,3.591468729111341e-05
7538,3.586056380956959e-05
8999,3.5860563419276585e-05
3374,3.5810919843317405e-05
TOLZ,3.569093977702696e-05
NOC,3.5685844903407323e-05
1758,3.567049544858181e-05
5357,3.564814363333221e-05
8030,3.563676074845024e-05
7923,3.553573452251246e-05
DGX,3.5522852475797116e-05
9428,3.548806661775505e-05
5471,3.544852033387837e-05
9367,3.544683330200032e-05
2384,3.5442060308070655e-05
8233,3.54292089985695e-05
8198,3.5375919381755764e-05
6488,3.535273887175104e-05
OLN,3.52882118743376e-05
6622,3.5244903690397616e-05
AIG,3.523072369567566e-05
6346,3.521014312312525e-05
9857,3.517068813998689e-05
4396,3.5158289776288974e-05
3925,3.5137419043111035e-05
4229,3.513689712777666e-05
3299,3.5134244434007885e-05
7565,3.5119181434985526e-05
7745,3.511406837043707e-05
6140,3.5105913429674906e-05
AMP,3.505954014635614e-05
8227,3.5055815233613854e-05
5210,3.502227260557526e-05
AWR,3.492315608103162e-05
6675,3.49032013962308e-05
9869,3.489293438131776e-05
9301,3.488326730700948e-05
7608,3.48615574596921e-05
3254,3.470500277165232e-05
2359,3.4662918172171494e-05
5900,3.46192757739039e-05
6022,3.458772168741035e-05
3632,3.438632689168522e-05
2917,3.4385208423556724e-05
7595,3.435708973189126e-05
DFS,3.4356272127618285e-05
DOL,3.427126724575531e-05
7451,3.425905869161872e-05
FENY,3.422573865878683e-05
5918,3.4216036167303194e-05
AMUB,3.4213232872010045e-05
4671,3.4186934434794984e-05
2788,3.4173682852847204e-05
9739,3.414147845135841e-05
4186,3.410436018544895e-05
EUSC,3.4080035416917675e-05
BAH,3.40708680260853e-05
REXR,3.403158162455925e-05
5970,3.400085342165481e-05
KNG,3.396609741265039e-05
2814,3.3938602369395066e-05
TRGP,3.3920322454472615e-05
9232,3.3904009635690974e-05
ORCL,3.388449844216075e-05
7805,3.386724646938925e-05
3537,3.3864968393906066e-05
3741,3.382473022577592e-05
7361,3.379231763753929e-05
2114,3.375061450269586e-05
AMJ,3.3731337283013706e-05
3675,3.3699951648288015e-05
6322,3.369982229789941e-05
3116,3.365852267007079e-05
4914,3.3652987638626646e-05
7459,3.363863460128313e-05
9025,3.361452240682925e-05
4022,3.3557643470891795e-05
3190,3.351850808281437e-05
MRO,3.349224111900428e-05
JCI,3.3473439004089506e-05
4977,3.3462547432962926e-05
TRI,3.339438089615108e-05
LLY,3.3386524141370235e-05
8051,3.336560040320278e-05
6929,3.336086555148532e-05
9543,3.3323587486480104e-05
3173,3.3319197258975414e-05
SBLK,3.32703204903422e-05
9930,3.31894720580852e-05
9055,3.317004122332065e-05
VDE,3.3160250634827706e-05
2813,3.3119571082924716e-05
4507,3.310558477154001e-05
VVV,3.308258727872145e-05
SPYX,3.305596884435498e-05
5966,3.3053140306078195e-05
7456,3.3016843415747e-05
RSG,3.296230162722784e-05
CAT,3.295122469699314e-05
8159,3.294921635753489e-05
YUM,3.2913192227491576e-05
4120,3.2901821927406516e-05
2186,3.2901489293320835e-05
WFC,3.285879169942226e-05
OR,3.278227625540304e-05
4771,3.2781090322305174e-05
2379,3.269642599731539e-05
SAP,3.259185407258535e-05
6752,3.2577370971292866e-05
4099,3.2546177539296933e-05
9366,3.245329390086588e-05
3577,3.2431287561570376e-05
6745,3.2340107526659945e-05
RE,3.232430614423614e-05
OXM,3.2304437966978494e-05
EMLP,3.2295249240916116e-05
DBGR,3.221700068793934e-05
1944,3.220455707538609e-05
1717,3.2204321473954856e-05
CB,3.212410472000336e-05
CMC,3.209412413472787e-05
8078,3.2064349238826955e-05
9749,3.2036032594099955e-05
6925,3.199263559012719e-05
5949,3.1980373930022324e-05
1992,3.1911719493141044e-05
TGH,3.188193844087785e-05
5208,3.1826364242796965e-05
FDL,3.1632237847447546e-05
7752,3.1581371509835964e-05
EVC,3.154600014717447e-05
2875,3.1531612816677605e-05
CRS,3.1515679234461616e-05
EWU,3.1498797453628504e-05
8023,3.149311678399791e-05
8276,3.1479562689129714e-05
HDV,3.1453710169023494e-05
SLB,3.142867873855745e-05
1873,3.141333568056507e-05
6856,3.1371524993791924e-05
RPM,3.135970902049747e-05
7504,3.135341986014482e-05
DBEU,3.125835952637105e-05
EHC,3.120328214863709e-05
OVL,3.1196682621862746e-05
HD,3.1192113752591055e-05
7477,3.1178687794091976e-05
7999,3.114679972213603e-05
3458,3.113521504340962e-05
7760,3.110517244402667e-05
3666,3.109486564290281e-05
CYCCP,3.106080968690802e-05
OFG,3.101801808666313e-05
HEWU,3.100438536969324e-05
6635,3.099803429107351e-05
3034,3.097110248045824e-05
FLGB,3.097008527349319e-05
HFXI,3.096307720622053e-05
3300,3.093948007232269e-05
3569,3.092565923543945e-05
5928,3.0910250349910555e-05
9386,3.0837030680661194e-05
8168,3.08282252338357e-05
9658,3.0814853563581435e-05
PID,3.081408997843165e-05
9076,3.073703571218156e-05
GBLI,3.0731630420164586e-05
5699,3.070802305549542e-05
9600,3.070128835094937e-05
7313,3.069876197641052e-05
3974,3.062823779955254e-05
2498,3.060322575850242e-05
1945,3.0589370734089364e-05
KWT,3.0586204754873946e-05
6914,3.057650826745171e-05
MAS,3.057640711476759e-05
AWK,3.056513019916585e-05
9753,3.056314928336763e-05
9310,3.054864709387103e-05
9902,3.052755704437378e-05
MMC,3.052368885542966e-05
RBA,3.049932731304594e-05
LOW,3.049360612489398e-05
8006,3.0467756510319004e-05
IEV,3.043920549727747e-05
7559,3.0382060762626415e-05
3402,3.0273573594702676e-05
2309,3.0159295382227864e-05
6267,3.014172142903314e-05
RL,3.0068391402834857e-05
DVY,2.9983257880154812e-05
GECCM,2.9980173521816007e-05
9193,2.996499048810567e-05
7846,2.9954426431489138e-05
DHS,2.9943861987339225e-05
9363,2.992419301844809e-05
RJF,2.9878442543838053e-05
6151,2.9877343515702122e-05
8844,2.97418531132332e-05
2981,2.9730770850344434e-05
3437,2.9724329694103804e-05
OXLCM,2.9688301386018465e-05
3443,2.9641951548842914e-05
5609,2.9592724005749305e-05
NOA,2.9578257289190696e-05
CHSCP,2.9556226167014827e-05
9233,2.9506437412817896e-05
ROK,2.9500569303191464e-05
3591,2.9475631243423094e-05
6436,2.9439071328842e-05
WMT,2.940952536007614e-05
ARLP,2.9381344747602423e-05
TTE,2.9352320192603855e-05
2415,2.9319566413747097e-05
9679,2.931576182527141e-05
IXC,2.9269725162550017e-05
9888,2.922883473070617e-05
6568,2.9170561315959662e-05
4275,2.9161635833962126e-05
HOG,2.9148672843446638e-05
2693,2.9145209583278622e-05
5603,2.9122128797522425e-05
TRV,2.9120064395416028e-05
NECB,2.901676803307064e-05
ETN,2.9002137936699326e-05
6201,2.8985787748126686e-05
GECCN,2.8947629178037418e-05
4356,2.894193461074129e-05
1332,2.8929217304558588e-05
NRGX,2.8848663017159386e-05
5363,2.883253499617279e-05
4212,2.8818112545003066e-05
2349,2.8796215565637308e-05
6141,2.8701648702475975e-05
MLPX,2.8632337088481107e-05
2327,2.8623869376790044e-05
AOS,2.8580104347314302e-05
WNC,2.8541769225890728e-05
4901,2.8527790037461713e-05
6881,2.8522939574152512e-05
5982,2.851688760936497e-05
7921,2.850204876848403e-05
6516,2.8489397224656032e-05
HMC,2.845768067439288e-05
GWW,2.844689837885672e-05
DBEZ,2.842435265052912e-05
8699,2.841060412582844e-05
MKC,2.8385981110922888e-05
6677,2.8376780386733015e-05
4324,2.8375949806097676e-05
OXSQL,2.8363607754890945e-05
4203,2.8357701937717684e-05
7818,2.8342872260335352e-05
3877,2.8334446727571568e-05
6999,2.8278092667523987e-05
MWA,2.8277118955485087e-05
7222,2.824654809010732e-05
5408,2.8220008136426355e-05
9413,2.819029522933624e-05
MKC.V,2.8187386603032458e-05
1739,2.806788780393682e-05
7623,2.8053069431200187e-05
LHX,2.803550797728122e-05
5946,2.7983551749633025e-05
LVHI,2.7963896178087424e-05
7545,2.794631531906154e-05
AEPPZ,2.7927681988461495e-05
7191,2.7892400012790398e-05
6554,2.7868066448392983e-05
DHT,2.7854754646512893e-05
ABC,2.78292470959863e-05
4551,2.780071144864217e-05
6960,2.7744673025762732e-05
2395,2.7740354234621032e-05
FUTY,2.7676120064281417e-05
6045,2.7649670435089575e-05
PPG,2.7640894668016222e-05
FLIY,2.7624347028561278e-05
7952,2.759005834568443e-05
F,2.7571406139098888e-05
CNI,2.754483728467475e-05
DEW,2.753014019705994e-05
2335,2.7441663669651574e-05
NEU,2.7423770789503474e-05
TM,2.740333112326776e-05
LNT,2.7403321453004e-05
NOG,2.7345726086260147e-05
3608,2.7334161413112493e-05
GFI,2.7271837253564002e-05
4047,2.7262877397267166e-05
EELV,2.7257561089293964e-05
TJX,2.7243028973595116e-05
2877,2.7196223198406106e-05
6787,2.7180074533971352e-05
SAIC,2.714002081699646e-05
EWP,2.7106299046526794e-05
4781,2.707548301594149e-05
9145,2.7046368945293148e-05
XLU,2.7016427587063328e-05
FMX,2.6955894943654213e-05
HEDJ,2.694223672588596e-05
GLPI,2.6913399219361658e-05
5186,2.6902626786600504e-05
LAMR,2.68744591715197e-05
4171,2.686651007971228e-05
8291,2.6863597991813063e-05
STN,2.6858689554882265e-05
7434,2.68353327455055e-05
CSCO,2.680741253218475e-05
FDVV,2.6804594844407495e-05
MATX,2.6798013680264566e-05
9691,2.672865676425526e-05
8129,2.6718492956078925e-05
AVGO,2.6707513656130786e-05
ROKT,2.6698962309930347e-05
6539,2.660664450322072e-05
5757,2.65978941843575e-05
AJG,2.653516604728445e-05
3992,2.6491451242315826e-05
IGF,2.6475375536597234e-05
EINC,2.6434068511268003e-05
6507,2.6420503539296273e-05
STK,2.639934664610395e-05
TEL,2.6318653941306102e-05
4243,2.6285826478741178e-05
6806,2.6218983361716615e-05
CAL,2.6212136458982134e-05
4847,2.6203347298357302e-05
7185,2.618813158067657e-05
5121,2.617354073908868e-05
2700,2.6160556429277498e-05
4464,2.6129936012409894e-05
4556,2.6106934001670842e-05
AGO,2.6086303973773355e-05
NWG,2.6068315132822e-05
9171,2.6022600802450348e-05
RYI,2.5966374336552968e-05
4707,2.5871538147899754e-05
BUR,2.5850210212397502e-05
TT,2.583035195352897e-05
DDWM,2.5829658220636815e-05
GIL,2.5743315187395413e-05
FILL,2.5697033853480486e-05
6246,2.5688940625875077e-05
DCI,2.556874195253079e-05
DOV,2.5564081851624004e-05
1384,2.5537164407377187e-05
VALU,2.5518479787138762e-05
5304,2.548314919859845e-05
AIT,2.5477802753750084e-05
3924,2.5472185351477184e-05
9974,2.5445433167453903e-05
VPU,2.538106327724391e-05
WPM,2.537486743561906e-05
WM,2.5371546719158743e-05
SCHD,2.5343121951838247e-05
2181,2.5245395730903355e-05
OVV,2.511677241107894e-05
9260,2.510730861705095e-05
VNOM,2.5075157855218686e-05
4251,2.504995177056745e-05
7937,2.5025248907260544e-05
GCOW,2.5013083544195788e-05
IDU,2.5003341462127834e-05
RNEM,2.4961811177454496e-05
7734,2.4942355251137456e-05
IGE,2.4932200466702965e-05
7605,2.4914162970098597e-05
8230,2.481132063383216e-05
6777,2.4793205015783604e-05
4403,2.4761607909130362e-05
8167,2.470540914882867e-05
OTIS,2.469867537798684e-05
5458,2.4663636344402452e-05
1430,2.4650765584418207e-05
JXI,2.4628933388394013e-05
8155,2.4616333633791275e-05
7781,2.461318040220772e-05
TKR,2.456864832025538e-05
2483,2.4554345522683547e-05
NTAP,2.4529387322034893e-05
6701,2.447741921717627e-05
VYM,2.4457776282397718e-05
CHCO,2.4446057077642657e-05
TAP,2.44046154149622e-05
6804,2.4396646692359014e-05
ONEY,2.4384146629400017e-05
6188,2.4287471136682703e-05
ACN,2.4273652476579367e-05
BWA,2.425917988783194e-05
SUPV,2.4252880026176027e-05
DJD,2.4214885403404184e-05
LEN.B,2.4207915459868915e-05
4481,2.4191472956557462e-05
7634,2.41842387345262e-05
6875,2.407106872979142e-05
RS,2.4055780948450194e-05
3087,2.403592513023453e-05
7004,2.403187871597087e-05
6473,2.4013694341760163e-05
7231,2.399021175366738e-05
6136,2.3940221326739218e-05
FLLA,2.3935973413270267e-05
PAYX,2.390382682009204e-05
ENFR,2.3903265577672966e-05
7677,2.3883116168478667e-05
SELF,2.384840912554847e-05
SAL,2.3800298625962516e-05
2749,2.3769537397571568e-05
7417,2.3763350398330047e-05
SCI,2.3734408416695483e-05
6272,2.3711204531957452e-05
ALSN,2.368464814278028e-05
3232,2.3637625729457663e-05
CSL,2.363077045985855e-05
6121,2.3594078414549805e-05
GNR,2.358161607863494e-05
7013,2.3580527766767234e-05
4299,2.3485217299686985e-05
LPX,2.3475459643593835e-05
OC,2.3467984775858072e-05
7922,2.3377228857684018e-05
GVA,2.3359405849320152e-05
6702,2.3349586726778896e-05
CBOE,2.332057504217633e-05
KBR,2.3197715012928265e-05
PNR,2.3155783094479684e-05
7885,2.3152550090748063e-05
5484,2.3089738028813182e-05
7970,2.3081069680616855e-05
6279,2.3057146267847036e-05
PH,2.3035071813528637e-05
FEZ,2.301931070227559e-05
9401,2.2988733287403245e-05
4763,2.2980450419981488e-05
2156,2.29548219010409e-05
KBH,2.2933460585027697e-05
STZ,2.292375761728187e-05
MMS,2.2907608621860032e-05
TFII,2.2879371119199383e-05
EWI,2.287471729227663e-05
3421,2.286571221664595e-05
LBAY,2.2856958923255413e-05
3784,2.2827937216959504e-05
7816,2.2816361858725655e-05
FLN,2.2780980547054192e-05
4028,2.273581939968018e-05
5697,2.2714015651270413e-05
6637,2.2679918917680776e-05
CARR,2.2669647046084805e-05
UNTY,2.261636845531988e-05
4421,2.2601989003284775e-05
XES,2.2537755469990613e-05
6824,2.2502249922103265e-05
GUNR,2.2490286146080216e-05
MXF,2.2455692179706006e-05
6996,2.240458037390786e-05
6351,2.233586359970674e-05
BR,2.2297394909779404e-05
SCHX,2.229624843933492e-05
FLFR,2.2263331235648414e-05
PY,2.2127826715430234e-05
HI,2.211130067657616e-05
4996,2.210209730580947e-05
EXC,2.2058863300563856e-05
5940,2.2049215318503995e-05
GPK,2.2017274949259394e-05
PWOD,2.197998990930824e-05
PRI,2.1897220557898528e-05
7902,2.1823342123973385e-05
GLOP,2.1814999315142102e-05
CPK,2.1806975860521928e-05
CI,2.1784286216869666e-05
CHD,2.1754577248756826e-05
2742,2.1751444475957574e-05
WLK,2.1717161389527514e-05
TLK,2.166828721745743e-05
FLSA,2.1661645508321317e-05
CCOI,2.1652879682288454e-05
4320,2.160894434073963e-05
6301,2.159483126504809e-05
EWQ,2.159480255542475e-05
UNH,2.1588493770926088e-05
SCHB,2.158722797562619e-05
GFF,2.157651287073295e-05
KBWP,2.1572428771104362e-05
MSI,2.1567236387828212e-05
FLSP,2.1552403061823538e-05
NNI,2.150005722704683e-05
DGT,2.1470297955636383e-05
6407,2.1458099748131728e-05
WHD,2.1425270694212968e-05
ANDE,2.1388883797906457e-05
PFSI,2.1298747374409954e-05
FSTA,2.1270969441756412e-05
XLP,2.120433511894018e-05
NAVI,2.117304282835983e-05
KXI,2.11403516619739e-05
8622,2.1139253543621508e-05
6420,2.1111353346102203e-05
8118,2.1108372056156e-05
APH,2.108680934615861e-05
9353,2.1076313247156864e-05
7979,2.1071552297511634e-05
EGY,2.106320644190897e-05
PCGU,2.1061704984159595e-05
MOG.B,2.1060320681176263e-05
9068,2.103304383749615e-05
2001,2.0990485205977373e-05
CWCO,2.098671660956338e-05
NPO,2.0973948281457773e-05
TNC,2.0971712788482954e-05
5851,2.096803220030976e-05
4368,2.09184444817145e-05
2329,2.091194555127273e-05
MOG.A,2.085947123752847e-05
FDRR,2.0831337974218484e-05
KKR,2.0823436322817476e-05
MLI,2.081906331893377e-05
LIN,2.081007849550181e-05
LW,2.080027285275944e-05
7931,2.075787277269142e-05
AXP,2.0707206315349506e-05
9307,2.070575336697757e-05
BSVN,2.068759371718891e-05
8060,2.0636912116845835e-05
IVLU,2.0619302688412102e-05
TOL,2.0612540296454575e-05
8088,2.054831061382501e-05
6356,2.0538955970740667e-05
VSH,2.0534687142572717e-05
3317,2.0528851465670513e-05
GOLF,2.051774184356113e-05
FAST,2.0425725304529105e-05
LII,2.0414166134556942e-05
CTVA,2.040867143640896e-05
HCKT,2.0383374515614408e-05
HSBC,2.034864703032071e-05
SPYV,2.0344380383198667e-05
IAK,2.0341364299417073e-05
ESNT,2.0332090485384706e-05
TXN,2.0293311700278507e-05
REGL,2.0290348613505936e-05
7269,2.0254799609187063e-05
ESGS,2.0251851992322816e-05
7610,2.010939441830275e-05
APA,2.0094393248777872e-05
IYE,2.006903471477646e-05
3001,2.0008234731538476e-05
VDC,1.9998600585000874e-05
FLMX,1.997459663027308e-05
5632,1.9955401194520616e-05
5410,1.9907174941766163e-05
2152,1.9859144119020094e-05
VOYA,1.9835027513992047e-05
3179,1.981382591182947e-05
3322,1.9794113130238085e-05
NAT,1.9722059109889735e-05
NDAQ,1.967777377777451e-05
5660,1.9604295294157142e-05
LEN,1.958405560470047e-05
SPOK,1.9550288689670725e-05
GILD,1.9543212632564458e-05
ERX,1.9522434850404776e-05
EPC,1.9506983455989862e-05
5283,1.9476245042053185e-05
PUI,1.9474751941133535e-05
1966,1.947033381430989e-05
6378,1.9387906315587384e-05
MT,1.9329276059024884e-05
6971,1.932104974330619e-05
6061,1.929916365315351e-05
9073,1.9298656806693716e-05
HAL,1.9294064297377527e-05
GNE,1.926803955199513e-05
VTV,1.9221683990821397e-05
SPVU,1.9217399981489074e-05
XYL,1.9215443473738497e-05
MGV,1.9200953574326546e-05
SYK,1.9195148632981016e-05
IEX,1.9179600332648136e-05
MDLZ,1.9167655494012532e-05
NANR,1.9157374505627447e-05
DGRO,1.914657517611485e-05
GGG,1.9140795350937644e-05
ARMK,1.913971830492433e-05
AEL,1.9089016560824282e-05
TAP.A,1.908040786332748e-05
4335,1.904379488042817e-05
BDX,1.903340283008102e-05
3997,1.8984024696879463e-05
HCC,1.8967191407276842e-05
STLD,1.8942258621755446e-05
FUL,1.89320644935956e-05
ACI,1.8826106784749777e-05
HES,1.876320087000481e-05
MSA,1.875797410010153e-05
KSA,1.874985553539274e-05
UGP,1.8651039194721743e-05
7214,1.8554563369680542e-05
5449,1.8543178883616844e-05
9823,1.8499862334970693e-05
1712,1.8488041061904527e-05
FDS,1.8334851245039797e-05
CSGS,1.832759280280214e-05
9994,1.832583907536623e-05
ROL,1.829256862796356e-05
DXJS,1.8287629714583666e-05
6817,1.823533244060624e-05
UTES,1.8125575020125408e-05
IGT,1.806276652290885e-05
IDCC,1.8034543847063992e-05
MGRC,1.8026863246618593e-05
2411,1.8021473011927457e-05
ARCH,1.7962828254400088e-05
DE,1.7937306920725256e-05
PKX,1.7919439111693186e-05
PANL,1.7885830213194408e-05
REG,1.7877152856173494e-05
2207,1.785686647155452e-05
KIE,1.7804413467897e-05
UYM,1.779677159766272e-05
DIVZ,1.775712715375186e-05
BPOPM,1.7674181958056455e-05
RGP,1.765260027923245e-05
4712,1.763468683659231e-05
SPTN,1.7605161643734695e-05
PFG,1.7572793211055386e-05
CCS,1.7572139379819762e-05
MOS,1.7415344056941623e-05
ATEN,1.7346816786192104e-05
DHI,1.7343731502124973e-05
MANU,1.732666789154123e-05
HRI,1.727868934001343e-05
ILCV,1.72037817485346e-05
MCK,1.719484717630465e-05
APOG,1.716280120753645e-05
6504,1.7135829539867632e-05
TNP,1.711861744872445e-05
BWXT,1.7101235042223295e-05
SCHV,1.709048019667043e-05
ACWV,1.707264427174083e-05
TMDV,1.7055304706892397e-05
7976,1.702546260587432e-05
FRD,1.6993288422649196e-05
FVD,1.6952855677175914e-05
SXI,1.6828077649400407e-05
PLBC,1.6806497960485757e-05
SBS,1.6775002959404926e-05
EURN,1.6759595870559742e-05
CP,1.666519694278458e-05
2157,1.665178508322226e-05
3393,1.6641683390757827e-05
NOBL,1.663716720911594e-05
SHW,1.6632167436165355e-05
5273,1.662110019182547e-05
FICS,1.6618862972943386e-05
MSCI,1.661792003281677e-05
QWLD,1.659273984696914e-05
STLV,1.659002100640374e-05
IOO,1.655317003681245e-05
IVRA,1.6523994864510476e-05
VLU,1.6510858246630658e-05
QDF,1.6499966283070772e-05
QDEF,1.6447242616680117e-05
9647,1.6403348077123926e-05
KNX,1.6330576057132976e-05
USPH,1.6273203980414955e-05
BANF,1.6225449542762385e-05
4662,1.621446830195742e-05
AGI,1.6200498324868987e-05
1909,1.6187334207115974e-05
AMH,1.6166076144174114e-05
8135,1.6161633793621152e-05
AIN,1.6159639455806607e-05
FSS,1.6145658237240073e-05
FLV,1.6079230892252518e-05
PPH,1.6077262584602837e-05
3480,1.6064429335141583e-05
NX,1.606257714190471e-05
PWV,1.5993345570456007e-05
CPLP,1.5983331348765546e-05
IEO,1.597497883873278e-05
OEUR,1.5974522024657628e-05
EFX,1.593738235433762e-05
TIPT,1.5924321350473767e-05
BBCA,1.5922840867389255e-05
SSD,1.5891813246757057e-05
STE,1.5881414223474165e-05
MDYV,1.585461253183765e-05
RPV,1.584062148526533e-05
DIVB,1.5813623573202357e-05
VOE,1.5807070520446548e-05
QDIV,1.5801528967815073e-05
AON,1.576246104271966e-05
GCBC,1.5719123117595447e-05
ACNB,1.571002500489577e-05
CSM,1.5660631186513482e-05
9818,1.5641614719720932e-05
GII,1.5635365248119983e-05
LNG,1.5613939363893394e-05
