,Symbol
0,ASAN_20230310_15.0
1,ASAN_20230310_14.5
2,AI_20230310_25.0
3,PSFE_20230310_17.0
4,AI_20230310_24.5
5,ASAN_20230310_14.0
6,PSFE_20230310_16.5
7,ALT_20230421_8.0
8,AI_20230310_24.0
9,ASAN_20230310_13.5
10,PSFE_20230310_16.0
11,ZIM_20230317_19.5
12,BYND_20230310_16.0
13,RUN_20230310_23.0
14,AI_20230310_23.5
15,BYND_20230317_15.5
16,UPST_20230317_16.5
17,SAVA_20230310_24.0
18,ACAD_20230317_17.0
19,AI_20230310_23.0
20,AI_20230310_22.5
21,ASAN_20230317_13.0
22,SAVA_20230310_23.5
23,RUN_20230310_22.5
24,UPST_20230317_16.0
25,AFRM_20230317_11.0
26,BYND_20230317_15.0
27,NVAX_20230324_5.0
28,GME_20230317_16.5
29,AI_20230317_21.5
30,TDOC_20230317_23.5
31,LAZR_20230324_7.5
32,RIVN_20230317_15.0
33,TGTX_20230317_15.0
34,SAVA_20230317_23.0
35,APP_20230317_5.0
36,AI_20230317_22.0
37,RUN_20230317_22.0
38,UPST_20230317_15.5
39,ACAD_20230317_16.0
40,AR_20230317_24.0
41,SAVA_20230317_22.5
42,BYND_20230317_14.5
43,S_20230317_12.5
44,AI_20230317_21.0
45,BTU_20230317_24.0
46,AFRM_20230317_10.5
47,TDOC_20230317_23.0
48,ASAN_20230317_12.5
49,PINS_20230317_24.5
50,MARA_20230331_4.0
51,BYND_20230317_14.0
52,BYND_20230324_13.5
53,KSS_20230317_25.0
54,RUN_20230317_21.5
55,PARA_20230317_20.0
56,RIVN_20230317_14.5
57,UPST_20230317_15.0
58,RRC_20230317_24.0
59,AI_20230317_20.5
60,AFRM_20230324_10.0
61,ETNB_20230421_5.0
62,RIVN_20230324_14.0
63,RUN_20230317_21.0
64,DKNG_20230317_17.0
65,FSLY_20230324_12.5
66,UPST_20230324_14.5
67,BTU_20230317_23.5
68,PTON_20230324_11.5
69,MARA_20230406_3.5
70,GPS_20230324_10.0
71,JWN_20230317_17.5
72,DKNG_20230324_16.5
73,AI_20230317_20.0
74,AI_20230317_19.5
75,CLF_20230324_19.5
76,UPST_20230324_14.0
77,PARA_20230317_19.5
78,PINS_20230317_24.0
79,RIVN_20230324_13.5
80,AFRM_20230331_9.5
81,TDOC_20230317_22.5
82,CTRA_20230324_23.5
83,BTU_20230317_23.0
84,CCJ_20230317_25.0
85,BE_20230421_19.0
86,FSLY_20230324_12.0
87,MRO_20230324_24.0
88,SNAP_20230331_9.5
89,CCL_20230406_9.0
90,VKTX_20230421_8.0
91,M_20230324_19.5
92,PARA_20230331_19.0
93,FSLY_20230331_11.5
94,JWN_20230324_17.0
95,NCLH_20230331_14.0
96,JWN_20230324_16.5
97,MRO_20230324_23.5
98,NCLH_20230331_13.5
99,CLF_20230324_19.0
100,INTC_20230324_23.5
101,SNAP_20230414_9.0
102,INTC_20230331_23.0
103,NTNX_20230421_20.0
104,BBIO_20230721_7.5
