Symbol,Perf
ITM,27.111250978376226
EMDV,27.095194052349214
PFIG,27.065992022183433
IGHG,27.032042292811756
SPXN,26.99848071266355
FTSL,26.90349996075547
USAI,26.891228040981158
NUMG,26.874319267155354
DWAT,26.87051487536504
SRS,26.854882764718685
BWG,26.817091726116118
EINC,26.81305900820675
CORP,26.810924677822285
WFIG,26.810924677822285
DBEM,26.796663860424363
JMM,26.783950681663097
FYC,26.765779977895612
FLCO,26.755085704164255
FCOR,26.755085704164255
VBND,26.755085704164255
LEAD,26.748749090444758
IDHQ,26.734151972356393
SRLN,26.727198533940356
FLRT,26.727198533940356
HYLS,26.706440170923432
IMTM,26.68924317717188
EMLC,26.668166939270034
IHI,26.66306054405935
VBF,26.64792417828267
NUSC,26.6431085603393
QAI,26.5919184180868
GDL,26.569832693832712
