Symbol,Perf
XLG,17.098321833659046
XSHQ,17.021510828371223
EZM,17.019608463180113
UTSL,16.996565560429342
RTH,16.993448447597313
QUS,16.805658597711606
SPMV,16.80100506714593
MDY,16.728934764256174
LGLV,16.692885640942706
FTDS,16.64657074153633
IJH,16.58787612584379
FNK,16.427771080808856
VHT,16.409575836286265
IVOG,16.396510727631625
RNSC,16.34127731749253
JHML,16.270089514647093
IYH,16.255230905771832
NULV,16.206910447738217
FV,16.085114727005095
FXG,16.08084410194213
GSEW,16.02219132532842
DRH,15.940593091244732
SMMV,15.939347836240184
FHLC,15.871305716778389
JQUA,15.855718407483883
RPG,15.821311532044522
EUSA,15.816706466064902
RLJ,15.71857589235662
SPXT,15.703321770608431
EEMO,15.671171955330855
SBAC,15.576377852618924
PSL,15.575580622106953
GSSC,15.565227238754957
RFFC,15.551696158474178
DIVB,15.550749748138
JHMM,15.538650282047389
MMTM,15.489065730473154
SPYX,15.451212088493724
IWR,15.449723831325537
USVM,15.443841700747683
VSDA,15.342429730911553
RVT,15.315788654146768
RWK,15.308803971319492
PFM,15.285993086119829
DNP,15.2605546471853
DWAS,15.230061815717418
ETHO,15.20057670188114
IHF,15.158134614684606
POWA,15.128933288576864
ACV,15.114846170396909
PHO,15.01011100616934
DES,15.00127800152606
PRFZ,14.986659960915
XHR,14.94434694232203
FLQM,14.913005446795134
DIAX,14.905689110507515
SMMD,14.855342115425394
OMFS,14.84692737088981
IJR,14.831765690340857
FDM,14.757806095747384
PEB,14.757312629116658
NUMV,14.726944990258428
FYT,14.664506204511778
QDF,14.650204281349298
OUSA,14.644222457618197
DGRW,14.490863228400393
SPTM,14.489457739429412
SSPY,14.438225014241107
EPS,14.420080720615994
PEZ,14.374090160791479
EXG,14.357532803985602
SMDV,14.355152212941382
IWC,14.262829695009335
VO,14.220446575407705
BMVP,14.208744311719903
ISCB,14.169338944197017
AIEQ,14.122145014178317
ERH,14.040141593682975
PSA,14.023461110820598
IMCB,13.997336281559887
EQAL,13.984162472719637
VIOO,13.974124071708248
WBIL,13.970703947290575
JPME,13.962560329341903
XLRE,13.878871603389237
ROSC,13.844055465689312
ONEV,13.842795606266549
NUMG,13.826901700865378
SDVY,13.825773327757373
FNX,13.822758486956197
QDEF,13.81634002007782
FYC,13.783042532594893
ACSI,13.72712662826324
DEI,13.714564553985378
ONEO,13.662935070355399
SCHH,13.645215433806458
QCLN,13.635473064783378
FQAL,13.629045565205043
PMT,13.563311695999388
IYR,13.521671599362037
FEN,13.51144700122079
ALX,13.461089593936753
HAP,13.38082381278198
VTWV,13.356908296890854
JSMD,13.328878219967129
SPVM,13.314938306645141
ARCC,13.307277910590091
XLP,13.221860536311564
FIW,13.213104645915745
NXG,13.155531055886858
FITE,13.153373081324686
HST,13.126715690904856
RNLC,13.1199191243396
BHR,13.109546121509318
KBWY,13.076411658889652
MJ,13.0586984879445
DON,13.052154524642763
FXO,13.03196969251654
FCEF,13.025281537713587
XLV,12.99328566522462
FTCS,12.955930893844062
CDL,12.947083738845823
GLU,12.922814945218022
REGL,12.91332549827692
SPSM,12.908487371640723
USMF,12.894463253684515
JLS,12.894310247571532
VSMV,12.891078412720669
GRPM,12.86184068749216
FXH,12.822615194937176
PBW,12.7551777626324
CSD,12.745057339274792
PTLC,12.740707109116066
ELME,12.714324311294524
BFOR,12.69012897239703
GSLC,12.689813415448997
RYJ,12.684109691412809
ICF,12.670041123669042
XRLV,12.61786093230303
ACWV,12.615550663610389
QUAL,12.609972377109058
JPUS,12.604877302116178
FTXG,12.568328698882256
CWS,12.529568305573632
ADX,12.520151345486065
OUSM,12.499295570474757
FDMO,12.498846652098306
IXJ,12.45376675147274
SECT,12.42405766376619
IWS,12.33831162787344
DIA,12.297351261608963
PYZ,12.296917783398303
PHDG,12.277524674328097
PSCM,12.265806547041741
GAB,12.228951791519663
DPST,12.192600205650571
SQLV,12.15811517477476
GURU,12.150435348879943
YPS,12.125125433047147
CVY,12.116967805464737
VIOG,12.102441348638633
IVE,12.091181353789464
FLQL,12.078455556508208
UWM,12.070278052520527
RDIV,12.05030537959605
SYLD,12.044904542938468
HIE,12.042809616284238
IDX,12.028760029807714
SRET,12.023388949548105
VTWO,12.022018079639146
IWM,12.022018079639146
SCHM,12.014841736892437
VNQ,11.992843145275438
DSI,11.986860950907802
