Symbol,Balabce
7807,1.9190113829811508
7283,1.9139908588031618
6054,1.913617886178862
4499,1.912366843750931
8358,1.9081233742501558
6698,1.9063212743998899
7081,1.8970875234382636
2802,1.8969020949829805
1840,1.8891996492387308
7994,1.8889372358735743
6836,1.8868909931226296
9267,1.886286053904623
8260,1.8845858499040504
5191,1.8831399036409022
7769,1.8812947337597745
3030,1.8803558851394975
5331,1.878371597938919
5284,1.8743856024575298
9353,1.8725523278744247
3431,1.8703082706775207
1436,1.867084731268992
3034,1.86549513190537
8214,1.8653632632713903
1870,1.8643919741144916
1921,1.8591837999729335
7240,1.8579707933754483
8016,1.8575208743937162
2354,1.853654449744639
3608,1.8525136625176486
6489,1.8518438642766137
5911,1.8516594692934638
6775,1.8515961593281665
5285,1.8510828989206771
6226,1.850676536605044
7254,1.8503173250308744
9552,1.8497083271218642
4379,1.8471863546615932
5410,1.8460596169574446
2652,1.8456711981018268
1605,1.8442410938341705
9076,1.8437646966746417
6231,1.8388088509105052
7189,1.836032964532115
8877,1.8351375554832259
2334,1.834926120391237
6238,1.8345553146358677
6590,1.8308685705159504
6140,1.8301436273120792
7888,1.8267354396190338
3315,1.8244904348841966
4323,1.8239193331809083
8291,1.8234393995890128
5195,1.8225260166061377
3556,1.822286420901268
6547,1.8206774886513264
1911,1.818008316591072
1812,1.8145762767420677
9889,1.8094985468291085
1909,1.8084228385378938
8022,1.807228044828666
4229,1.8062785558890844
7745,1.803844264584859
4060,1.8035924920527702
3566,1.8026540372589834
8242,1.8020893592884706
3434,1.800560585201627
4475,1.7996733263349185
5304,1.799603869452127
2162,1.7987211739698934
8617,1.7981743015676526
6814,1.7959606709004199
9941,1.7938340112283382
7433,1.7921875875855193
8154,1.7917250411683059
8194,1.7912216076685126
7278,1.790930384367014
5476,1.787908720811468
7599,1.787140754880384
7314,1.7867024113005991
6380,1.7855244753927424
7011,1.7841775619057256
7912,1.7787976614793741
1662,1.7786978116210117
4413,1.7781707615270295
2410,1.7761888606001763
7467,1.7759163962897544
1942,1.7749587129285853
4051,1.7722390589486101
9930,1.7701233925973276
8914,1.768664381963842
4889,1.7683969489154505
4963,1.7681573256153869
5905,1.76810238702761
4920,1.766097237910205
4203,1.7659815891695883
8075,1.7647230279941613
2982,1.7633305773215824
4028,1.7616496178994512
7849,1.7581256475461595
3193,1.7578731430949188
6493,1.7557753226342347
9986,1.7554841208040253
5781,1.7540922123178087
1332,1.7478822554829234
6763,1.747328975661005
9401,1.7466446493884191
4334,1.7444169604793278
1884,1.7433073345330592
6277,1.742299318244282
2216,1.740230902508906
5602,1.7393807701269528
5401,1.7391387115809742
7131,1.7390832137144003
3452,1.738535680806319
7505,1.7364326182549648
6866,1.7363474976127822
3979,1.734602432248006
7320,1.7324267122238515
9639,1.7287942167425028
3245,1.7282848138901572
4772,1.7279610194902548
5185,1.7273871366565696
7042,1.725714261262573
3814,1.7231346480082512
3964,1.7229456850887688
4553,1.7226690141911902
9110,1.7202633562532361
8078,1.7193039644802395
4414,1.717675819437738
9304,1.717111927245861
4116,1.7167925774896005
2918,1.7160029492960855
5021,1.7141400013180836
3405,1.7129095387328512
8424,1.7123164409913123
8002,1.7083387896734994
4415,1.7082585289242864
2685,1.7075715389027244
4326,1.7063886138481914
4462,1.7053604828997027
8015,1.704976879971383
4216,1.7030540822755047
3370,1.7028660994178237
9621,1.7027718756053607
3294,1.702664611839686
8601,1.7009866356948713
6638,1.6994490904767163
6966,1.6992058672415498
8341,1.6990998871450527
2501,1.698999613225591
7126,1.6984439756019984
7267,1.6982920840147455
7537,1.6979542112141854
7905,1.6963672722879057
8359,1.6963085091765906
6490,1.6959957878532257
9260,1.6944331735041227
7241,1.6929424409167408
7265,1.6928857329775355
7386,1.6926903833754847
5699,1.691591364885535
3791,1.6908357511199832
4664,1.6903231943845125
2924,1.689857584830699
7985,1.6895281631159802
6357,1.689084157779595
1438,1.6878898390342054
4956,1.684313487756537
3082,1.6840058697903466
4736,1.6818213891428566
7173,1.681567122099467
3223,1.6811047041577096
9145,1.6809195695598085
1833,1.6807537772938455
9073,1.680092481010941
9413,1.6773610541467598
2157,1.6769087012947639
3440,1.6767728886569782
4058,1.676752078006301
5310,1.6758948211234304
2109,1.6756700824225128
9212,1.6749380438985124
6532,1.672605889197982
7609,1.6721321855586249
6022,1.6720789170863264
7420,1.6720096053966318
3150,1.6717592305390383
3086,1.6699596522072162
5009,1.668998098103642
3289,1.6686380316405585
9115,1.6676243804344557
9647,1.6672221834829748
7359,1.6670643018654607
4220,1.6660231490642827
4185,1.665424152428136
2726,1.6624761326471396
7187,1.6613501037650265
7122,1.6613364680850373
6254,1.6588379450980475
1939,1.6588287743465784
3035,1.6583737736597004
4837,1.6574789074401182
7388,1.6572931001243163
6460,1.6564635631258464
4483,1.655330522088467
3496,1.651925215969166
6180,1.6517797372664644
8140,1.6513065834260978
9553,1.650352757978441
7618,1.6481916288497909
1952,1.648012914617084
1828,1.6477919473470637
5011,1.6475657519328173
3083,1.6471860231886633
7716,1.646639901567254
8584,1.6462162160912213
7729,1.646010370884719
8158,1.6452851951123262
2404,1.6448793832440216
4040,1.6440087145969497
5901,1.6436781825380282
3856,1.6431984854849795
6651,1.6431418706772671
6149,1.6429523737646685
7148,1.6425312084545776
3088,1.64161038965309
4055,1.6413880111331067
6279,1.6403839857716078
6882,1.638735248964148
5444,1.637481944717621
6432,1.637149084230652
6176,1.6365485296694986
7246,1.6365017950394605
7453,1.6362974784126076
3920,1.6360572306690861
1434,1.6360428718914537
7180,1.63492777342253
2813,1.6345958053947063
7885,1.6333132690062357
7414,1.6331095926834183
1871,1.6318697890128573
1879,1.6317271979475396
6104,1.6313176244894043
9506,1.6304632126440068
6881,1.6299915611814344
3181,1.629360411207435
6819,1.6290497238925359
6351,1.6286619496125538
9009,1.627687596383871
6360,1.6255274061124305
6141,1.6252474313705598
2533,1.624970017142622
6632,1.623354582923316
5702,1.6233252236030915
6113,1.6232353016605099
5034,1.623111190306486
6551,1.622882385477718
9902,1.6225568438330746
5334,1.6213026485245323
5603,1.6210615121233645
6947,1.6199902802791302
5192,1.6199650876567278
6875,1.6193224369062122
3004,1.6188944961063623
3597,1.617879144204445
6457,1.6178168526203196
7532,1.6163668118918955
6841,1.6158818747387536
2784,1.6146652497839449
6620,1.6135182952969254
2585,1.611435976365513
6069,1.6110341348651365
2705,1.6105226845341947
6967,1.6097132557783285
2201,1.6090991989981525
7856,1.6081981317118232
2676,1.6078913167933024
7936,1.6074713811237118
9501,1.6070076083132865
2801,1.6068453106279617
2153,1.606617547729619
5704,1.605744847577313
8766,1.6054147034299096
4633,1.6041650645219703
6454,1.6036896282295834
8593,1.6030957085143651
1885,1.602642431913739
5803,1.601651463638484
6503,1.6013089636864506
6339,1.6007993986455793
7050,1.600656331656601
6392,1.6005162022472086
7995,1.6003389859366808
6637,1.598965451963873
9310,1.59871938930255
7610,1.5974142606641895
7949,1.596997757965134
1783,1.5969938858695651
6752,1.5965089555525476
8059,1.5964956874233749
8159,1.5958025442645516
5922,1.5947322443136656
2329,1.5942618398391242
4816,1.594066789846704
1944,1.5936506803622243
4709,1.5923957869831373
7239,1.5922221322557029
7971,1.592081156787039
4754,1.5916090116976305
7280,1.5914223257780584
3076,1.591103167746344
9416,1.590140602767148
7367,1.5891381743334496
5076,1.5890208262704602
4366,1.5883824093769714
4062,1.587484118455501
1959,1.585040513674411
6871,1.583283311577937
5440,1.5823748247725777
6707,1.5808644591807832
7184,1.58070727984719
9066,1.5791968995771735
6358,1.5782668916312672
6349,1.5770177837342416
4547,1.5765717847186216
7482,1.5765459331784035
7247,1.5762743269616994
3924,1.5752859964376735
3099,1.574429742579611
5987,1.5737222090789953
7795,1.5733451275246941
7140,1.572233781015279
5482,1.5717463783889953
3773,1.5714773836815374
3326,1.5704618660068808
4760,1.5702242319056554
8052,1.5701887567340114
6390,1.5696201312961378
1429,1.5694152447317586
4444,1.5676498697695913
6061,1.5666482948175389
3987,1.5660811834690649
8137,1.5657103325903248
8697,1.564348996950985
7231,1.5619534622036075
7074,1.561479537727828
3526,1.5602799106006457
8934,1.5600757022073328
6501,1.5590854763037805
2497,1.5590441546848846
5949,1.5581271183761851
2812,1.5577934539198304
8869,1.5577492893604477
3178,1.5564681510392895
9279,1.5554215198084087
7812,1.5540356613495256
8725,1.5539688173765605
1802,1.5532600384321193
7317,1.5526268755094739
3660,1.5525712742790636
7088,1.5516739820433962
4093,1.5513815810274714
8591,1.550564088497357
7095,1.55047246894617
3021,1.5489178029070256
5481,1.547901000211789
8418,1.5478936574643885
8275,1.5476438543469806
6336,1.546908192615628
6544,1.5468604015688818
8053,1.54602493270575
9824,1.5445151257861287
6874,1.5441124658324354
7805,1.543716606855184
7525,1.54364367964415
2884,1.5435543276857404
4439,1.5434062290643622
9502,1.542581781920404
8334,1.5425670590721323
9274,1.542320778846062
7743,1.542197528676094
7337,1.541865502785423
6915,1.541792404942197
8011,1.5416856202603333
6301,1.5406409964472692
3355,1.5406334880270873
4739,1.5403431555798286
8225,1.5402151661068295
1925,1.5400905879485831
1811,1.5395542200338845
6458,1.539251364483462
3134,1.538129496402878
3232,1.5380518777748506
4568,1.5372906318492061
6186,1.5372636694300608
8377,1.5372429959424394
6327,1.5372117027437262
3679,1.5367019154019568
4619,1.5366999385506348
7061,1.5360854607177508
9697,1.5354888016665802
8609,1.5354173251778822
9739,1.5348224480745007
1893,1.5344450508553267
1803,1.5341330437023482
5367,1.5341165246543151
7272,1.533794070851793
2768,1.5337195119666844
4107,1.5337146117422802
4932,1.533032119736127
9090,1.5325077242061498
6496,1.532447462606954
4041,1.5322770828655148
8133,1.5321715522141612
4173,1.531505083448262
1980,1.5311261108603906
8031,1.5303604317797952
9960,1.5283208869901608
3349,1.5276162501622697
2764,1.5260140317348556
3490,1.5243857352105865
5344,1.5241279049592016
4966,1.5226546247368085
5423,1.521980332113129
3965,1.5216024489637683
6191,1.5212717068042594
9042,1.5207593219397828
9505,1.5198634816655865
7605,1.5196032536999557
2340,1.5188880577492192
9412,1.5176959358415731
4551,1.5158536764808386
6463,1.5153725518835288
7740,1.5153250805473824
4112,1.513925112977537
6363,1.5137809451889435
2875,1.5134256700783428
7581,1.512361335221097
2222,1.511994212103117
4275,1.5119855249011924
4657,1.51091652079883
7012,1.5109148534423589
1435,1.5084568309606234
6951,1.5084166977953022
6361,1.507867509285081
3372,1.5074117434048075
4398,1.5070854875776025
4076,1.5069422262971097
7466,1.5069399308933926
6696,1.5067002949354027
8795,1.5066107894474485
8038,1.5063627414765406
1930,1.5058273659954908
9845,1.5056278696602066
9766,1.50490038538476
8522,1.5042767730770656
2651,1.5041348426851204
8098,1.5038785727045312
9763,1.503846001727371
7731,1.5033353870965316
6309,1.5029430180403835
2733,1.5023353599869136
8793,1.501398268789395
8012,1.5006026590542216
9755,1.5003635594790599
3231,1.4990159001185956
8057,1.4985467219739557
4832,1.4983063322626833
5830,1.4975980326477747
9731,1.4969692782438575
3865,1.496638485120499
9377,1.496332709113608
6382,1.4963222855684786
9888,1.4959964791773321
6995,1.4959379256363923
8005,1.4957419048988703
7917,1.4946492148449197
6568,1.4930778239581068
3946,1.492766556933854
3984,1.4897968092569376
9534,1.489109549579748
8084,1.4887010531420486
4526,1.4881751662744795
2325,1.4879945914435506
5451,1.4877026430647398
7296,1.4876154276563711
9507,1.4872357049915783
7201,1.4872018632210011
9303,1.4869333806711225
9885,1.4869121667207676
3697,1.4864060015751421
9509,1.4859472080924763
4200,1.4854605795269
7250,1.4848703781391388
7261,1.4848224397279306
8119,1.4842481151606965
3393,1.4838049822458854
3896,1.4834396827584095
4768,1.4821696865717413
6619,1.4821023792127435
9384,1.4818501598485203
6413,1.4806815561447282
6459,1.4806061821385028
9037,1.4795742056239034
7269,1.4792459153432107
2226,1.4779511212144545
8416,1.477885157974933
8253,1.4778750328449044
6135,1.477754999575617
4119,1.4765344912598812
7456,1.4763608796549355
4689,1.476312867746585
4401,1.476095045938701
7305,1.4757985134455165
6305,1.4757722325501292
9025,1.4755558554875778
1979,1.475504337841312
6042,1.4753698106879125
6151,1.4749042218572128
5449,1.4748961665818316
7886,1.4747216219859067
4687,1.4746580884665335
7327,1.4745663169468886
6958,1.474379273418073
8233,1.474217694951706
8306,1.4741421433832231
3628,1.473685982223975
4080,1.473182481345744
3961,1.4721826167046006
6845,1.4714121696665279
7455,1.471112600414718
2384,1.4711047812138678
5262,1.470463684782187
8020,1.468910869304887
9767,1.4684194863313957
8801,1.4679223703766087
4246,1.4676702917805726
8360,1.467563476935359
6856,1.4675437088166563
8065,1.4672702639951802
9055,1.4670450294214343
2897,1.466644527676998
6272,1.465360884183493
7483,1.4649010195272043
4355,1.4648817240567125
5341,1.464253589505285
6371,1.4641914495820065
8091,1.4638263265105067
9823,1.4634091023714992
3441,1.4629129398146463
8891,1.4622598606263195
9307,1.4614737687724342
3877,1.460729594195769
1810,1.4606099233511936
8001,1.460571638068829
4183,1.4599191415368575
4752,1.4597234789336146
4078,1.4595333175064695
3673,1.4588337482970275
4347,1.4585803411606166
9780,1.458118067162365
4783,1.4570911480432394
6332,1.4570463336447967
9726,1.4569076659456877
1934,1.4566707194591884
8014,1.4560545360004475
7922,1.4556034779947995
8614,1.4540453367094712
4493,1.4537885172075797
6368,1.4535495855416667
4676,1.4530669669044594
4369,1.4529414353294081
2502,1.452611048574205
3329,1.4525806889227222
3023,1.4522951335091048
5253,1.4518408573751616
3950,1.4512264338371976
8439,1.4510071461961713
8425,1.4501721948404545
1888,1.4501412477162212
8131,1.45000623341846
4971,1.4499502677831673
4362,1.449473517479303
2531,1.4493165380579733
4743,1.4490441878458935
7981,1.448948137118981
4716,1.4485931011523698
4020,1.4481186158190635
5269,1.4480670880746631
9628,1.4478838682492254
6840,1.4469155193493564
3409,1.4465676981174982
4828,1.4464115015806507
4188,1.4462957477066993
4419,1.445790154671881
6387,1.445744005369634
6849,1.4457372743966006
9435,1.4456501273738858
1951,1.4456308155614963
8804,1.4455810100673925
6364,1.4455309407308092
1419,1.445059656795855
6584,1.4449341613111581
9225,1.444859066859067
8085,1.4444469106834663
6902,1.4443107529060981
1805,1.4442758369983906
7459,1.44348756799316
8097,1.4434219129649724
3538,1.4431624633705524
4448,1.4426662016211171
3719,1.442457415041098
6706,1.4423851003168398
6322,1.4423830478707582
3880,1.4423752047105223
8706,1.442064882737471
1739,1.4419893207852985
4847,1.4409349544243062
6622,1.4408702908598154
3107,1.4407025696247142
4097,1.4405232864524833
8007,1.4403565933162956
4617,1.4399782152698757
8368,1.4399548345107593
3300,1.4392244855797112
3475,1.4388484281874139
4718,1.4382678427097864
6969,1.4381495740896098
9504,1.4380395379696267
8624,1.4378907044932443
9478,1.4376562279774925
6325,1.4375624121929358
4064,1.4374031778542928
7175,1.437366523099282
4578,1.436994037575062
4901,1.4350066167028945
9251,1.4348303623611922
1814,1.434275018777101
6282,1.4328749983071867
6862,1.4318076931574646
4396,1.4313338815759629
3600,1.43094451809775
2331,1.4306427191402666
5715,1.430434956862632
7211,1.4302946039753028
8139,1.430270613371387
9001,1.4301494041406486
4381,1.4294221143446306
4045,1.4288706367865385
2270,1.4286286930608678
1719,1.4284892962386109
4052,1.427568218405733
7494,1.4272751759902529
1928,1.4271231464428198
6517,1.4265559028355101
2788,1.4264677560512367
6957,1.4253469407983093
6703,1.424676364690796
6678,1.4243657983097684
7984,1.4237532233652062
4691,1.4236668169829405
7451,1.423512412724923
7623,1.4234593411164136
6037,1.4231728230373633
7357,1.4230852204566637
9049,1.4225228425988372
6029,1.4221410233658536
7270,1.4220230244638794
3666,1.421990173543295
6294,1.421858599117849
4404,1.4199919188034524
7271,1.419801523789005
5975,1.4195012414472596
6448,1.4191361502364028
3087,1.4190671715984335
6103,1.417799871175641
9219,1.4170865966446076
6266,1.416888023337109
9325,1.4167657449293714
4432,1.4164967811946927
3284,1.4157471377032267
1965,1.4156749519827592
4251,1.4149002488171964
2435,1.4143321218647642
7747,1.4142426580432261
7819,1.4142357824319771
2160,1.4133442776198826
1963,1.4132536777673494
2180,1.4128506578493398
6088,1.412710873410612
7203,1.4123632344658268
6131,1.4122772710519713
8881,1.411372700742557
4680,1.411208832204829
2264,1.4108084154065985
8114,1.4104225745369134
3863,1.4095626871722147
1950,1.4093317856131413
3375,1.4087063445652657
7670,1.4081739567440998
1973,1.4080727879131207
5201,1.4071506324571812
7435,1.4070882452061328
6292,1.4069758026589445
8917,1.4069032346978996
7608,1.4068767119913363
2903,1.406555104076815
1938,1.4063956748572228
4992,1.4063908991430745
6498,1.404272282408167
7681,1.403845243292119
7091,1.4034948281170248
7031,1.402836946200028
4074,1.4028129740130346
7793,1.4026898156110832
9508,1.4025619167874854
8130,1.4022547041224767
7744,1.4019061045524805
7003,1.4013539031992268
1808,1.4011022952774304
9602,1.400735170889065
4765,1.4006466718138
3068,1.3996794418066467
6809,1.3994665607371883
4423,1.3984559020401308
2327,1.3983458404688536
5759,1.397882804962755
6508,1.396998196134715
1972,1.3954146552795479
7501,1.3953319467233884
3201,1.3950468172229369
9852,1.3948281792690773
6938,1.3948055473948355
7976,1.3945191721365013
9072,1.3941276770955024
4380,1.3940393873167145
7202,1.3940304833140753
5161,1.3934978543980132
7425,1.3934475360150729
3963,1.3934316370102457
9059,1.393339917495833
3851,1.3929992399944324
8117,1.3924948889852276
2602,1.392032617591691
6201,1.3917803516986005
9075,1.391058352505082
1992,1.3909781100150655
6912,1.3906132982731456
7282,1.3905783023770655
7186,1.389853336348305
7177,1.3897820483454453
7294,1.389612212983439
2469,1.3895542381783828
9070,1.3890613043931928
6210,1.388782956094226
1417,1.3883146421259815
4109,1.3882478102180975
4886,1.3880014517658734
6658,1.387690467278263
2681,1.3876261313023395
3727,1.3875723594393672
7167,1.387372152625987
3418,1.387289361498659
4284,1.386879645286754
5463,1.3868718797952642
4186,1.3865560378895707
8061,1.386090575958341
8613,1.3855131000922263
2001,1.3852846924618711
6062,1.3845316864576522
9531,1.384049757292409
8336,1.3832430058879113
8737,1.3824818539413253
8616,1.3821973236470944
8316,1.3821098716680913
9068,1.3818469845067407
7899,1.3816000244272322
4507,1.3815640639106346
2301,1.3810914513157686
6059,1.3810386361816043
6086,1.3808662507586786
5997,1.3801570008359465
4418,1.379909864852264
7172,1.3797587265676259
7735,1.3796617696890934
3655,1.379475263427772
5233,1.3787126745729588
3612,1.3780318651903267
1975,1.3778096221914842
9381,1.377763188655224
5464,1.3776613732448626
6334,1.377287128529531
2112,1.3772076191158127
3254,1.3771693764785926
8093,1.377148644383024
8399,1.3769919309688687
1762,1.3769728666640701
4434,1.376617660686181
5817,1.376370201194112
9119,1.376086030418351
4725,1.3758986840243246
4386,1.374772504339094
6395,1.3740325162401945
4337,1.3738555442241231
7965,1.3738506046709604
7226,1.3737293197843183
4403,1.3732454049943656
1723,1.372985572861959
9201,1.372330941730405
3770,1.3721640807476572
4671,1.3720334122985296
8923,1.3720096697352253
2590,1.3716190507662391
5988,1.3714631029148698
7522,1.3712173841181496
6134,1.3712050876855744
7347,1.371196282690134
4307,1.3710916314073402
8281,1.3707668280893621
4543,1.3700785922134648
3197,1.3700180714970867
7723,1.3694680617320076
8309,1.3694434586859132
5932,1.369347334587366
1720,1.368426267018539
6098,1.368347891031762
6635,1.3677303098609286
5132,1.3672445255474452
6436,1.366518331206299
9099,1.3657444020329808
6034,1.365660517638801
7224,1.3651608335441368
6408,1.3645849224577253
7043,1.3643595785445728
4368,1.3643380925707247
8018,1.3641887581014382
7709,1.3636261921367792
5610,1.363414553795344
7829,1.363272921108742
2791,1.3632443265215457
9265,1.3628395373079423
2798,1.362570947395224
6742,1.3624771444944948
7552,1.3624376991468736
5391,1.3621725566225322
9193,1.3621207193341747
3116,1.3620228768960199
2573,1.3619577394126472
8152,1.361922578060925
6574,1.3617568011789332
8893,1.361476599768312
6890,1.3613842440021473
8088,1.3612279079631178
8392,1.3609263279617712
6859,1.3604442635442853
7919,1.3593231079699477
7544,1.3588171022815634
4042,1.3586729589993598
2397,1.3584224716060842
5923,1.3583326741190778
9202,1.358122976057659
9241,1.3577776670199817
9830,1.3576577494171376
2195,1.3574117821741607
7840,1.3569325353585049
9742,1.3568372668610815
2134,1.3567251461988306
8830,1.3562452861594945
8076,1.3555639278008016
2914,1.3555386318617442
7943,1.355347523514635
7781,1.3549542498181038
6331,1.3543469590472301
3228,1.3542765391455773
1514,1.3540825396825396
7741,1.3537625434780185
5137,1.3534789926988153
6963,1.3520501073233797
8524,1.352010035828064
6302,1.3519329555019246
9932,1.3511052081347745
7510,1.3506216369652688
3744,1.3505142398215604
1866,1.3504233007788773
2981,1.3501302145735852
9616,1.3498781793834616
9974,1.3497801938714402
2124,1.349712653680718
3454,1.3495371386294124
7871,1.3492230920274095
4208,1.3482885540827434
1787,1.3477445179839629
7991,1.347584410026502
6250,1.3474304299475168
1801,1.3471318274349402
5480,1.3469952562450966
8279,1.3465766101587187
4536,1.3465661645327216
3627,1.3464754198826463
5820,1.3462795044590752
9003,1.346218022503119
4417,1.3461608761877133
9404,1.3455579425191395
4385,1.3453754491957381
8897,1.3444516711439536
7646,1.3441851666382691
4238,1.3438634227811934
7827,1.3436987171317267
6771,1.34309995605274
4118,1.3423336132815422
7775,1.3422433944675793
6425,1.3421801063984935
6982,1.3415794364851519
3565,1.3410483975588743
5105,1.3409564283445776
9906,1.3405388173772974
9312,1.3404369381251982
1663,1.3403842927319511
8129,1.340232816221319
4613,1.3401251556142215
2674,1.3397947328753723
4212,1.3396166626886703
4406,1.3393973839925257
5194,1.3392893205741192
8118,1.3391389022921176
6246,1.338886275832259
4372,1.3388486940485946
9719,1.3386228144010277
3817,1.3384963737626023
9564,1.3384588357965364
2002,1.3375868658343686
8252,1.337387209013338
4441,1.337088467589948
4651,1.337006315257729
8508,1.3368680860132005
1890,1.3365992244843945
7218,1.3358458082222981
7127,1.3348910153351472
6571,1.3347604821757393
3221,1.3347125340115242
8354,1.3347120358600983
6118,1.3346900298030644
9872,1.3346678905428124
8630,1.3345505713332197
6724,1.3343199932890883
9948,1.3330017121614615
4838,1.332959129653163
3955,1.3322359089039153
6586,1.3320928293454275
1878,1.3319870178529343
6362,1.3319292808637702
7621,1.3319291782570988
2700,1.3318899007259752
6946,1.3318558309087647
3772,1.3314773122585435
5110,1.3313473282806545
8111,1.331105077508998
4382,1.3308869599356776
3320,1.3305850574812623
6550,1.3301978622349813
2778,1.3301836780477354
9740,1.3301351022143069
5957,1.3300999638888658
1861,1.328823897093496
3611,1.3288107544461962
5981,1.3287932427659326
2698,1.328618071262877
3878,1.3282811966342143
9409,1.3280034905817129
9765,1.3273750355967215
3675,1.3271632899065233
6419,1.326918006725961
8070,1.3268192898887996
3091,1.3266139384777413
4346,1.3261460134872236
8511,1.3260683845545937
6789,1.3257678917918205
5020,1.3253784822566201
4180,1.3252254559452044
