Symbol,Perf
SPXL,10.010867790425198
HISF,10.01033991263722
CWI,9.994767150947474
SPGP,9.988645297700865
VUSE,9.984428926500675
RZV,9.938452612938816
VMBS,9.912364500425248
LTL,9.904348646680514
HEFA,9.902838333035408
SLVP,9.90114871256739
SOXL,9.897976875794537
PGZ,9.886712009951497
XT,9.874212627432934
SDS,9.82846245069848
ESS,9.824333570112614
REW,9.82237721349396
GOF,9.804152986803665
TMV,9.746618892015826
PEZ,9.728114117342258
USTB,9.708755345791094
OPI,9.708105080798784
SOXX,9.699492182853637
FLC,9.692905952030165
DFND,9.67006149133793
PHB,9.639401455720403
UMH,9.629401077534403
RPT,9.626274311635417
IAE,9.61697221123954
HYDB,9.606451759895576
CLM,9.599804279457386
FLIY,9.58082347811541
CRF,9.577227479236837
DBEF,9.575209016863262
KNCT,9.566573703278639
