,Symbol
430,GGAL
431,MINDP
432,MWA
433,PWP
434,CEN
435,IHT
436,RMAX
437,NGVC
438,BBW
439,AAIC
440,GER
441,JAKK
442,GOODN
443,SRL
444,IIVIP
445,AEHL
446,RGS
447,BNH
448,USAU
449,GSL
450,GECC
451,DRD
452,WHLR
453,MITT
454,TRTX
455,FITBO
456,BWG
457,LEJU
458,FULTP
459,BBAR
460,BVH
461,OSW
462,AACG
463,ITP
464,TATT
465,AMS
466,PRTK
467,WMPN
468,GIFI
469,ACR
470,SMFG
471,SPNS
472,CRESY
473,DTB
474,BNL
475,BWMX
476,CORR
477,NMR
478,XYF
479,PSHG
480,XIN
481,MTEX
482,ZIONP
483,BFIN
484,KZIA
485,GILT
486,PAHC
487,CLPR
