,Symbol
0,PCT_20230120_7.5
1,CVNA_20230120_6.0
2,TWND_20230120_5.0
3,SI_20230120_12.0
4,MARA_20230120_7.0
5,SOXL_20230120_12.33
6,BYND_20230120_14.5
7,VOC_20230120_11.0
8,SI_20230120_11.5
9,LABD_20230120_13.5
10,CVNA_20230127_5.5
11,NINE_20230120_13.0
12,NINE_20230120_11.0
13,BYND_20230120_14.0
14,SOXL_20230120_12.0
15,MARA_20230127_6.5
16,SNAP_20230203_8.5
17,CVNA_20230127_5.0
18,SI_20230127_11.0
19,VERU_20230127_5.0
20,BYND_20230127_13.5
21,SI_20230127_10.5
22,RUM_20230127_8.5
23,NVAX_20230127_11.0
24,SNAP_20230203_8.0
25,NVAX_20230127_10.5
26,MARA_20230127_6.0
27,AUPH_20230217_7.0
28,UNG_20230127_10.5
29,AFRM_20230127_12.0
30,RIOT_20230127_5.0
31,STEM_20230127_9.0
32,MLCO_20230127_12.0
33,SI_20230127_10.0
34,SI_20230127_9.5
35,CVNA_20230127_4.5
36,ASAN_20230127_13.0
37,ALT_20230217_13.0
38,LABD_20230127_13.0
39,SNAP_20230203_7.5
40,BLNK_20230127_12.5
41,BYND_20230127_13.0
42,UNG_20230127_10.0
43,SPCE_20230203_4.5
44,CHPT_20230127_11.0
45,LAZR_20230203_5.0
46,MARA_20230127_5.5
47,CVNA_20230203_4.0
48,AI_20230127_12.0
49,LCID_20230127_7.0
50,BLNK_20230127_12.0
51,NVAX_20230127_10.0
52,RDFN_20230217_5.0
53,AFRM_20230127_11.5
54,LABD_20230127_12.5
55,PTON_20230127_10.5
56,LABU_20230203_6.5
57,BITO_20230127_12.5
58,NINE_20230217_12.0
59,TGTX_20230217_11.0
60,QS_20230203_6.5
61,RIOT_20230203_4.5
62,NVAX_20230203_9.5
63,BYND_20230127_12.5
64,CPS_20230217_10.0
65,MARA_20230203_5.0
66,DKNG_20230127_13.0
67,SI_20230127_9.0
68,FSLY_20230127_9.0
69,SI_20230203_8.5
70,PTON_20230203_10.0
71,BTCM_20230217_2.0
72,LABD_20230127_12.0
73,FTCH_20230203_5.0
74,LCID_20230203_6.5
75,LYFT_20230127_13.0
76,AFRM_20230127_11.0
77,BITO_20230127_12.0
78,UNG_20230127_9.5
79,CHPT_20230203_10.5
80,CVNA_20230203_3.5
81,MPW_20230203_12.5
82,TSLL_20230217_5.0
83,MARA_20230203_4.5
84,AUPH_20230217_6.0
85,FREY_20230217_9.0
86,SI_20230203_8.0
87,F_20230203_11.5
88,CABA_20230217_7.5
89,AFRM_20230203_10.5
90,WBD_20230127_12.0
91,BLNK_20230127_11.5
92,BLNK_20230127_11.0
93,RIOT_20230210_4.0
94,BYND_20230203_11.5
95,LABU_20230210_6.0
96,HOOD_20230210_8.0
97,QS_20230210_6.0
98,SPCE_20230210_4.0
99,HOOD_20230203_8.5
100,DISH_20230127_13.0
101,PLTR_20230217_6.0
102,DKNG_20230203_12.5
103,AFRM_20230203_10.0
104,TEVA_20230210_10.0
105,RKT_20230210_7.0
106,NEON_20230217_7.5
107,BYND_20230127_12.0
108,TGTX_20230217_10.0
109,CVNA_20230210_3.0
110,LCID_20230210_6.0
111,BITO_20230203_11.5
112,PTON_20230203_9.5
113,UNG_20230203_9.0
114,CCL_20230203_9.5
115,MARA_20230210_4.0
116,DKNG_20230203_12.0
117,MPW_20230203_12.0
118,BYND_20230203_11.0
119,MNMD_20230317_2.5
120,NSTG_20230217_7.5
121,EVGO_20230317_4.0
122,AG_20230210_7.5
123,RIG_20230217_5.0
124,PBR_20230210_10.0
125,CHPT_20230203_10.0
126,MACK_20230217_10.0
127,WBD_20230210_11.5
128,MARA_20230217_3.5
129,HOOD_20230210_7.5
130,MPW_20230210_11.5
131,BITO_20230203_11.0
132,CVNA_20230217_2.5
133,NEON_20230217_5.0
134,BITO_20230210_10.5
135,F_20230210_11.0
136,CCL_20230210_9.0
137,DKNG_20230210_11.5
138,DBRG_20230217_10.0
139,YPF_20230217_10.0
140,MARA_20230224_3.0
141,JBLU_20230224_7.0
142,WBD_20230210_11.0
143,FRO_20230217_12.0
144,MPW_20230210_11.0
145,BITO_20230217_10.0
146,PATH_20230519_10.0
147,AGNC_20230303_10.0
