symbol,maxBalance,signal,wrSl,profitPerDay,maxLimit,maxSlLimit,wr
ISRL,1.1848839534859648,0,0.75,0.011968524782686512,51.03919391752581,0.04,1.0
1911,1.1847011221698205,0,0.22641509433962265,0.0020567727815448272,48.83389904546486,5.0,0.68
DUET,1.1845763749275025,0,0.7058823529411765,0.0045386068004885155,49.943805930085446,0.03,1.0
3825,1.184528932617333,0,0.4074074074074074,0.0019546682056391634,48.21060473078633,9.0,0.375
ON,1.184442675946289,0,0.3870967741935484,0.0019385313845274778,48.82467712398688,0.75,1.0
DDS,1.1839247110104953,0,0.10526315789473684,0.0019282161417109045,48.75469869576519,0.32,1.0
LDOS,1.1830691924315428,0,0.47368421052631576,0.002511824187752745,49.81764908775058,0.79,0.6666666666666666
8399,1.182081896083511,0,0.42857142857142855,0.0020451243876877354,48.81166590210189,6.0,0.6923076923076923
SPSC,1.1815352257297056,0,0.15384615384615385,0.0019306131139374275,48.81166590210189,0.05,1.0
9068,1.1814345704742957,0,0.34782608695652173,0.002044004447187363,48.81166590210189,20.0,0.6923076923076923
IGE,1.180929542833518,0,0.2903225806451613,0.0019233380176441662,48.76882056258936,0.12,0.6666666666666666
BMRN,1.1805570498576978,0,0.28,0.0019975584599961045,49.47279016701494,0.45,0.75
GIA,1.1802326519187776,0,0.5348837209302325,0.009149090324951764,51.034054886496236,0.04,1.0
3382,1.1783813821542974,0,0.1590909090909091,0.0021781541259783686,49.53171241738792,10.0,0.5714285714285714
6223,1.17775353094869,0,0.5,0.588876765474345,50.26263446430796,10.0,0
8101,1.1776399204359431,0,0.5652173913043478,0.0019337272913562285,48.13580277100097,42.0,0.625
COR,1.1776285115449487,0,0.39285714285714285,0.002044493943654425,49.51911213034733,0.84,0.875
FG,1.176245368557807,0,0.5,0.005251095395347352,49.83826200575278,0.49,1.0
8795,1.1761878089124203,0,0.30434782608695654,0.0020279100153662417,48.76163610054268,10.0,0.72
RHCB,1.1754321224458586,0,0.3333333333333333,0.007211240015005268,50.40079260696446,0.22,0.5
4598,1.1748863557730251,0,0.25,0.002179752051526948,49.53831056637959,13.0,0.6071428571428571
SHDG,1.1745959867954046,0,0.4177215189873418,0.012907648206542907,51.426693839211325,0.03,1.0
INDA,1.172726935287579,0,0.38271604938271603,0.0023268391573166253,49.72135800732767,0.21,0.625
ATMV,1.1722993456535076,0,0.6111111111111112,0.02211885557836807,51.59135612114088,0.03,0.8
IT,1.1720384224045257,0,0.11428571428571428,0.0019057535323650824,48.70193712499726,0.23,1.0
LANC,1.171783512184411,0,0.10144927536231885,0.002023805720525753,49.51455196157034,0.11,0.6666666666666666
6298,1.1717000719885642,0,0.5,0.0018959548090429841,47.47899860377589,31.0,0.5652173913043478
8137,1.1711473432514146,0,0.5,0.0018950604259731626,47.60573135334266,19.0,0.5217391304347826
UHS,1.1710896503397703,0,0.4,0.002394866360613027,49.77577129811543,1.22,0.625
2587,1.1710458363250986,0,0.25757575757575757,0.0024968994377933874,49.73474373652229,20.0,0.6923076923076923
7991,1.1706450252096168,0,0.38461538461538464,0.001951075042016028,48.35983002109382,11.0,0.56
ABBV,1.1702388201263119,0,0.4811320754716981,0.0024845834822214688,49.81764908775058,1.17,0.7777777777777778
DMAQ,1.170205047948935,0,0.37037037037037035,0.005132478280477785,50.114229584648186,0.04,1.0
PWSC,1.169974293870883,0,0.15384615384615385,0.0022499505651363133,48.83389904546486,0.1,0.6666666666666666
GDX,1.1693965481914508,0,0.24242424242424243,0.0019014578019373183,48.70193712499726,0.09,0.5
WHD,1.169137943426495,0,0.13513513513513514,0.0019041334583493404,48.75469869576519,0.09,0.6666666666666666
CVEO,1.169001927476903,0,0.4230769230769231,0.0019070178262265954,48.77698484562688,0.29,0.5
6016,1.1689839905203054,0,0.16666666666666666,0.0019515592496165367,48.36784438628364,8.0,0.6
