symbol,close,div,divPer
E,32.05,0.54325,0.016950078003120126
LOGI,86.8,1.368658,0.01576794930875576
TTE,69.22,0.8739375,0.012625505634209767
POR,47.7,0.5,0.010482180293501047
EQR,76.58,0.675,0.008814311830765214
ARCO,8.35,0.06,0.00718562874251497
STM,27.99,0.09,0.003215434083601286
