symbol,close,div,divPer
ZIM,19.96,0.93,0.04659318637274549
TRMD,38.9,1.8,0.04627249357326479
FLNG,27.65,0.75,0.027124773960217
DHIL,160.32,1.5,0.009356287425149701
KLG,18.15,0.16,0.00881542699724518
SSTK,34.2,0.3,0.008771929824561403
CATY,43.58,0.34,0.007801743919229005
FBP,21.15,0.16,0.00756501182033097
HD,373.17,2.25,0.006029423587105073
LH,230.21,0.72,0.003127579166847661
XYL,135.42,0.36,0.002658396101019052
PIPR,269.89,0.65,0.002408388602764089
KNSL,487.7,0.15,0.0003075661267172442
