symbol,div,paymentDate
GHSI,5.0,2024-09-23
LOGI,1.368658,2024-09-25
STM,0.09,2024-10-01
OLP,0.45,2024-10-02
TTE,0.8739375,2024-10-11
EQR,0.675,2024-10-11
E,0.54325,2024-10-07
BRT,0.25,2024-10-02
PPT,0.026,2024-10-01
PIM,0.022,2024-10-01
PMM,0.0238,2024-10-01
PMO,0.035,2024-10-01
POR,0.5,2024-10-15
ARCO,0.06,2024-09-27
CTPCY,0.117549,2024-11-25
FBVI,0.34,2024-10-09
SIHBY,0.08931,2024-11-18
CHFFY,0.143627,2024-11-04
PGGCY,0.318619,2024-10-09
