symbol,div,paymentDate
LAMR,1.4,2024-09-30
WHF,0.385,2024-10-02
CIK,0.0225,2024-09-24
DHY,0.0155,2024-09-24
SPE,0.0954,2024-09-30
PCF,0.0622,2024-09-30
CRM,0.4,2024-10-08
DSL,0.11,2024-09-30
DBL,0.11,2024-09-30
CCIF,0.105,2024-09-30
JILL,0.07,2024-10-02
VICI,0.4325,2024-10-03
DLY,0.1167,2024-09-30
CCIA,0.1823,2024-09-30
GEBEY,0.011033,2024-10-28
GMALY,0.327947,2024-10-15
CHEOY,0.142401,2024-10-25
