symbol,close,div,divPer
PSEC,5.07,0.06,0.011834319526627219
SPNS,36.4,0.29,0.007967032967032966
HEES,47.92,0.275,0.00573873121869783
ACT,35.24,0.185,0.005249716231555051
RBA,87.15,0.29,0.0033275960986804357
PH,590.09,1.63,0.0027622904980596176
CCS,101.74,0.26,0.002555533713387065
GFF,65.86,0.15,0.002277558457333738
EA,149.2,0.19,0.0012734584450402146
