symbol,div,paymentDate
BFC,0.4,2024-10-09
FLXS,0.17,2024-10-07
IMPPP,0.546875,2024-09-30
MERC,0.075,2024-10-03
SGA,0.25,2024-10-18
JCI,0.37,2024-10-18
AHH,0.205,2024-10-03
HLAN,0.759,2024-10-10
SHALY,0.1282577,2024-10-16
DMNB,0.33,2024-10-03
CMHHY,0.282109,2024-12-05
GXYYY,0.270841,2024-11-08
