symbol,close,div,divPer
NAT,3.7405,0.12,0.03208127255714477
ITRN,26.41,0.39,0.01476713366149186
GTY,31.9,0.45,0.014106583072100314
PM,121.2,1.35,0.01113861386138614
PSEC,5.5,0.06,0.010909090909090908
INVH,35.55,0.28,0.00787623066104079
SRE,83.02,0.62,0.0074680799807275355
OFLX,50.92,0.34,0.006677140612725845
WFG,96.5,0.32,0.003316062176165803
GE,189.59,0.28,0.001476871142992774
